driver_id,driver_name,city,join_date,driver_rating,is_active
46323,Driver_46323,Mumbai,6/24/2024,3.5,N
46324,Driver_46324,Bangalore,8/19/2022,4,Y
46325,Driver_46325,Mumbai,7/19/2022,4.4,Y
46326,Driver_46326,Chennai,6/27/2021,4.8,Y
46327,Driver_46327,Mumbai,12/23/2023,3.7,Y
46328,Driver_46328,Chennai,7/10/2021,5,Y
46329,Driver_46329,Hyderabad,5/3/2021,5,Y
46330,Driver_46330,Delhi,4/17/2023,4.8,Y
46331,Driver_46331,Bangalore,2/25/2021,3.1,Y
46332,Driver_46332,Chennai,9/8/2021,4.8,Y
46333,Driver_46333,Bangalore,12/8/2024,4.3,Y
46334,Driver_46334,Bangalore,4/24/2021,3.4,Y
46335,Driver_46335,Mumbai,12/26/2021,4.7,Y
46336,Driver_46336,Bangalore,8/7/2021,3.1,Y
46337,Driver_46337,Chennai,2/12/2022,4.9,Y
46338,Driver_46338,Chennai,7/24/2022,4,Y
46339,Driver_46339,Mumbai,7/14/2021,3.2,N
46340,Driver_46340,Hyderabad,2/3/2021,3.1,Y
46341,Driver_46341,Chennai,4/24/2022,3.6,Y
46342,Driver_46342,Bangalore,8/15/2022,4.9,Y
46343,Driver_46343,Chennai,1/12/2021,3.8,Y
46344,Driver_46344,Chennai,7/18/2024,4.3,Y
46345,Driver_46345,Hyderabad,8/20/2023,4.2,Y
46346,Driver_46346,Mumbai,11/8/2023,3.5,Y
46347,Driver_46347,Hyderabad,7/4/2021,5,Y
46348,Driver_46348,Chennai,1/15/2023,4.7,Y
46349,Driver_46349,Chennai,3/5/2024,4,Y
46350,Driver_46350,Chennai,4/1/2021,4.9,Y
46351,Driver_46351,Hyderabad,6/15/2024,3.1,Y
46352,Driver_46352,Delhi,2/15/2023,3.2,Y
46353,Driver_46353,Bangalore,9/24/2021,3.1,Y
46354,Driver_46354,Hyderabad,4/27/2023,4.8,Y
46355,Driver_46355,Chennai,2/24/2022,4.7,Y
46356,Driver_46356,Hyderabad,7/15/2024,3.2,Y
46357,Driver_46357,Mumbai,3/26/2021,3.3,Y
46358,Driver_46358,Chennai,7/2/2023,4.4,Y
46359,Driver_46359,Mumbai,12/25/2022,3.9,Y
46360,Driver_46360,Delhi,12/11/2022,5,Y
46361,Driver_46361,Chennai,8/16/2023,4.2,Y
46362,Driver_46362,Hyderabad,6/26/2022,4.2,Y
46363,Driver_46363,Bangalore,9/4/2023,3.1,Y
46364,Driver_46364,Delhi,11/15/2023,3.7,Y
46365,Driver_46365,Hyderabad,11/4/2024,3.6,Y
46366,Driver_46366,Bangalore,9/16/2021,4.8,Y
46367,Driver_46367,Mumbai,5/23/2024,3.8,Y
46368,Driver_46368,Bangalore,11/28/2021,4,Y
46369,Driver_46369,Chennai,5/2/2023,3.8,Y
46370,Driver_46370,Chennai,12/21/2023,3.3,Y
46371,Driver_46371,Mumbai,7/28/2024,3.1,Y
46372,Driver_46372,Chennai,7/1/2023,4.3,Y
46373,Driver_46373,Mumbai,10/6/2023,3.1,Y
46374,Driver_46374,Mumbai,8/21/2024,3.5,Y
46375,Driver_46375,Bangalore,12/22/2024,3.5,Y
46376,Driver_46376,Delhi,4/24/2022,4.5,Y
46377,Driver_46377,Hyderabad,11/15/2021,3.7,Y
46378,Driver_46378,Hyderabad,9/23/2023,3.1,Y
46379,Driver_46379,Chennai,4/6/2023,3.4,Y
46380,Driver_46380,Bangalore,9/7/2022,4.2,Y
46381,Driver_46381,Hyderabad,10/4/2024,5,N
46382,Driver_46382,Mumbai,2/10/2024,3.2,Y
46383,Driver_46383,Delhi,6/13/2024,4.3,Y
46384,Driver_46384,Delhi,12/24/2021,3.9,Y
46385,Driver_46385,Hyderabad,7/13/2022,4.5,Y
46386,Driver_46386,Chennai,7/26/2023,3.1,Y
46387,Driver_46387,Chennai,11/12/2023,4.2,Y
46388,Driver_46388,Bangalore,8/25/2022,3.2,Y
46389,Driver_46389,Mumbai,5/8/2023,3.8,Y
46390,Driver_46390,Hyderabad,2/22/2022,3.4,Y
46391,Driver_46391,Delhi,11/3/2024,4.7,Y
46392,Driver_46392,Delhi,12/21/2024,3.7,Y
46393,Driver_46393,Bangalore,3/10/2023,3.5,Y
46394,Driver_46394,Chennai,4/5/2023,3.5,Y
46395,Driver_46395,Bangalore,10/23/2023,4.1,Y
46396,Driver_46396,Bangalore,7/14/2022,3.2,Y
46397,Driver_46397,Chennai,9/3/2021,4.2,Y
46398,Driver_46398,Hyderabad,9/28/2021,4.3,Y
46399,Driver_46399,Bangalore,4/24/2024,4.9,Y
46400,Driver_46400,Mumbai,5/15/2024,3.5,Y
46401,Driver_46401,Chennai,11/10/2021,3.3,Y
46402,Driver_46402,Delhi,9/24/2023,3.7,Y
46403,Driver_46403,Chennai,1/27/2023,3.8,Y
46404,Driver_46404,Chennai,7/25/2021,5,Y
46405,Driver_46405,Mumbai,7/4/2021,3.1,N
46406,Driver_46406,Chennai,2/24/2022,4.5,Y
46407,Driver_46407,Mumbai,6/20/2023,4.8,N
46408,Driver_46408,Bangalore,9/4/2024,4.8,Y
46409,Driver_46409,Delhi,1/25/2024,3.1,Y
46410,Driver_46410,Delhi,2/15/2021,4.8,Y
46411,Driver_46411,Delhi,2/5/2021,3.5,Y
46412,Driver_46412,Bangalore,11/9/2023,5,Y
46413,Driver_46413,Bangalore,1/18/2024,4.1,Y
46414,Driver_46414,Hyderabad,2/26/2023,3.5,Y
46415,Driver_46415,Bangalore,8/6/2022,4.9,Y
46416,Driver_46416,Bangalore,2/12/2023,4.7,N
46417,Driver_46417,Hyderabad,7/3/2021,3.6,Y
46418,Driver_46418,Bangalore,6/9/2023,3.7,Y
46419,Driver_46419,Mumbai,2/23/2022,4.5,Y
46420,Driver_46420,Bangalore,7/20/2023,4.1,Y
46421,Driver_46421,Delhi,1/17/2024,4.2,Y
46422,Driver_46422,Hyderabad,8/26/2022,4.7,Y
46423,Driver_46423,Delhi,5/12/2022,4.2,Y
46424,Driver_46424,Mumbai,9/13/2022,4.4,Y
46425,Driver_46425,Bangalore,11/7/2022,4.9,Y
46426,Driver_46426,Bangalore,4/15/2021,4,N
46427,Driver_46427,Delhi,6/4/2022,4.4,Y
46428,Driver_46428,Hyderabad,11/27/2022,3.8,Y
46429,Driver_46429,Delhi,9/10/2021,3.7,Y
46430,Driver_46430,Bangalore,2/17/2023,4.9,Y
46431,Driver_46431,Bangalore,6/19/2023,4.7,Y
46432,Driver_46432,Hyderabad,9/27/2021,3,Y
46433,Driver_46433,Chennai,7/16/2023,3.8,Y
46434,Driver_46434,Hyderabad,8/15/2024,4.3,Y
46435,Driver_46435,Hyderabad,4/7/2023,3.7,Y
46436,Driver_46436,Chennai,12/5/2024,4.7,Y
46437,Driver_46437,Bangalore,8/8/2023,4.9,Y
46438,Driver_46438,Bangalore,10/22/2023,3.1,Y
46439,Driver_46439,Hyderabad,6/24/2021,3.7,Y
46440,Driver_46440,Chennai,8/28/2021,3.7,Y
46441,Driver_46441,Mumbai,4/27/2021,4.4,Y
46442,Driver_46442,Hyderabad,6/7/2021,3.3,Y
46443,Driver_46443,Bangalore,6/4/2022,3.4,N
46444,Driver_46444,Mumbai,11/5/2022,4.7,Y
46445,Driver_46445,Delhi,4/9/2023,4.1,Y
46446,Driver_46446,Hyderabad,1/4/2022,4.1,N
46447,Driver_46447,Mumbai,2/13/2021,4.1,Y
46448,Driver_46448,Hyderabad,11/6/2021,3.1,Y
46449,Driver_46449,Hyderabad,3/9/2023,4.8,Y
46450,Driver_46450,Bangalore,4/5/2023,3.2,Y
46451,Driver_46451,Delhi,11/11/2021,3.1,N
46452,Driver_46452,Mumbai,12/4/2024,4.9,Y
46453,Driver_46453,Mumbai,5/7/2022,4.7,N
46454,Driver_46454,Bangalore,11/19/2022,3.8,Y
46455,Driver_46455,Bangalore,7/26/2021,3.3,Y
46456,Driver_46456,Chennai,1/4/2024,3,Y
46457,Driver_46457,Chennai,11/26/2024,4.2,Y
46458,Driver_46458,Hyderabad,7/19/2023,3.2,Y
46459,Driver_46459,Hyderabad,4/7/2023,5,Y
46460,Driver_46460,Hyderabad,4/19/2024,3.4,Y
46461,Driver_46461,Bangalore,1/22/2023,4.4,Y
46462,Driver_46462,Mumbai,6/8/2024,4.4,N
46463,Driver_46463,Chennai,6/5/2024,4.6,N
46464,Driver_46464,Hyderabad,9/27/2021,3.3,Y
46465,Driver_46465,Bangalore,11/22/2023,3.4,Y
46466,Driver_46466,Chennai,11/18/2022,3.5,Y
46467,Driver_46467,Chennai,6/23/2023,3.1,Y
46468,Driver_46468,Mumbai,6/12/2022,4.4,Y
46469,Driver_46469,Bangalore,9/8/2024,5,Y
46470,Driver_46470,Bangalore,10/7/2022,3.6,Y
46471,Driver_46471,Delhi,9/11/2024,3,Y
46472,Driver_46472,Chennai,10/11/2021,4,N
46473,Driver_46473,Delhi,2/15/2021,3.3,Y
46474,Driver_46474,Chennai,9/25/2023,4.2,Y
46475,Driver_46475,Chennai,6/12/2022,4.8,Y
46476,Driver_46476,Delhi,5/14/2021,4.4,Y
46477,Driver_46477,Mumbai,5/15/2021,3.2,Y
46478,Driver_46478,Hyderabad,5/14/2022,4.7,Y
46479,Driver_46479,Mumbai,7/21/2022,3.9,Y
46480,Driver_46480,Chennai,11/8/2023,4.5,Y
46481,Driver_46481,Bangalore,3/18/2023,4.9,Y
46482,Driver_46482,Hyderabad,5/16/2022,4.2,Y
46483,Driver_46483,Hyderabad,8/1/2024,3.1,Y
46484,Driver_46484,Hyderabad,3/15/2021,4.1,N
46485,Driver_46485,Chennai,9/10/2023,5,Y
46486,Driver_46486,Delhi,12/2/2022,4.7,Y
46487,Driver_46487,Hyderabad,6/20/2022,4.7,Y
46488,Driver_46488,Chennai,12/3/2022,3.8,N
46489,Driver_46489,Hyderabad,1/11/2022,3.9,Y
46490,Driver_46490,Chennai,1/8/2021,3.9,Y
46491,Driver_46491,Chennai,3/23/2021,5,Y
46492,Driver_46492,Delhi,11/18/2021,3.2,Y
46493,Driver_46493,Hyderabad,1/3/2021,4.2,Y
46494,Driver_46494,Chennai,4/15/2022,3.2,N
46495,Driver_46495,Hyderabad,10/20/2022,4.8,Y
46496,Driver_46496,Chennai,2/12/2024,3.2,Y
46497,Driver_46497,Delhi,9/10/2024,4.8,N
46498,Driver_46498,Hyderabad,10/9/2022,4.4,N
46499,Driver_46499,Chennai,12/20/2021,4.5,N
46500,Driver_46500,Delhi,2/1/2023,3.3,Y
46501,Driver_46501,Delhi,10/8/2023,4.8,Y
46502,Driver_46502,Mumbai,7/16/2024,4.2,Y
46503,Driver_46503,Delhi,5/4/2023,4.1,Y
46504,Driver_46504,Chennai,7/24/2024,4.7,Y
46505,Driver_46505,Delhi,8/12/2023,3.3,Y
46506,Driver_46506,Hyderabad,6/20/2022,4.9,Y
46507,Driver_46507,Delhi,8/6/2022,3,Y
46508,Driver_46508,Delhi,2/22/2021,3.5,Y
46509,Driver_46509,Delhi,7/25/2021,4,Y
46510,Driver_46510,Chennai,7/4/2022,4.7,N
46511,Driver_46511,Mumbai,3/10/2023,3,Y
46512,Driver_46512,Hyderabad,9/14/2022,3.3,Y
46513,Driver_46513,Bangalore,7/5/2023,3.2,Y
46514,Driver_46514,Mumbai,4/23/2022,4.9,Y
46515,Driver_46515,Chennai,1/1/2022,3.4,Y
46516,Driver_46516,Hyderabad,8/7/2024,4,Y
46517,Driver_46517,Hyderabad,5/9/2021,4.4,Y
46518,Driver_46518,Hyderabad,2/24/2024,4.4,Y
46519,Driver_46519,Bangalore,6/5/2022,3.6,Y
46520,Driver_46520,Mumbai,12/20/2023,4.8,Y
46521,Driver_46521,Chennai,3/14/2023,3.3,Y
46522,Driver_46522,Delhi,10/14/2022,3.7,Y
46523,Driver_46523,Bangalore,7/21/2021,3.1,Y
46524,Driver_46524,Hyderabad,2/23/2023,4.9,Y
46525,Driver_46525,Bangalore,2/23/2022,3.3,Y
46526,Driver_46526,Mumbai,9/1/2022,4.7,Y
46527,Driver_46527,Chennai,7/2/2021,4.4,Y
46528,Driver_46528,Mumbai,12/8/2022,3.8,Y
46529,Driver_46529,Bangalore,6/20/2021,3.4,Y
46530,Driver_46530,Chennai,12/10/2022,4.7,Y
46531,Driver_46531,Hyderabad,12/19/2021,4.7,Y
46532,Driver_46532,Hyderabad,12/9/2022,3.5,Y
46533,Driver_46533,Mumbai,5/21/2021,3.2,Y
46534,Driver_46534,Delhi,5/14/2021,3.6,Y
46535,Driver_46535,Hyderabad,5/27/2022,3.4,Y
46536,Driver_46536,Chennai,6/26/2022,4.8,Y
46537,Driver_46537,Hyderabad,10/9/2024,3.3,Y
46538,Driver_46538,Delhi,10/8/2021,4.7,Y
46539,Driver_46539,Hyderabad,2/12/2024,4.4,Y
46540,Driver_46540,Delhi,6/2/2021,4.6,Y
46541,Driver_46541,Delhi,3/5/2023,4.8,Y
46542,Driver_46542,Delhi,10/8/2024,4.6,Y
46543,Driver_46543,Hyderabad,8/4/2024,3.5,Y
46544,Driver_46544,Hyderabad,4/19/2022,3.4,Y
46545,Driver_46545,Mumbai,3/14/2021,4.8,Y
46546,Driver_46546,Mumbai,12/20/2024,4.6,Y
46547,Driver_46547,Delhi,5/25/2022,3.5,Y
46548,Driver_46548,Mumbai,9/8/2024,4.3,Y
46549,Driver_46549,Mumbai,8/22/2024,4.3,Y
46550,Driver_46550,Mumbai,12/16/2023,3.9,Y
46551,Driver_46551,Hyderabad,10/12/2022,3.7,Y
46552,Driver_46552,Bangalore,2/25/2021,4.6,Y
46553,Driver_46553,Mumbai,12/26/2021,3.8,Y
46554,Driver_46554,Bangalore,3/26/2024,3.2,Y
46555,Driver_46555,Chennai,11/6/2024,3.9,Y
46556,Driver_46556,Chennai,7/24/2023,3.5,Y
46557,Driver_46557,Delhi,9/26/2024,4.2,Y
46558,Driver_46558,Delhi,4/26/2022,4.8,N
46559,Driver_46559,Bangalore,10/10/2021,4.4,Y
46560,Driver_46560,Hyderabad,10/20/2023,4.8,Y
46561,Driver_46561,Chennai,2/1/2022,3.4,Y
46562,Driver_46562,Chennai,7/11/2021,4.2,Y
46563,Driver_46563,Chennai,11/6/2023,5,Y
46564,Driver_46564,Mumbai,11/3/2023,3.9,N
46565,Driver_46565,Hyderabad,4/7/2023,4.9,Y
46566,Driver_46566,Chennai,6/13/2023,4,Y
46567,Driver_46567,Delhi,2/5/2023,4.9,Y
46568,Driver_46568,Mumbai,6/28/2021,3.8,N
46569,Driver_46569,Mumbai,10/17/2024,4.3,Y
46570,Driver_46570,Bangalore,1/7/2022,3.1,Y
46571,Driver_46571,Chennai,11/24/2022,4.7,Y
46572,Driver_46572,Chennai,5/27/2022,3.7,Y
46573,Driver_46573,Delhi,4/5/2021,3.8,Y
46574,Driver_46574,Hyderabad,8/25/2023,4.6,N
46575,Driver_46575,Bangalore,5/24/2023,3.3,Y
46576,Driver_46576,Delhi,6/23/2024,4.5,Y
46577,Driver_46577,Hyderabad,11/18/2022,3.5,Y
46578,Driver_46578,Bangalore,1/28/2021,4.5,Y
46579,Driver_46579,Chennai,11/13/2021,3.3,Y
46580,Driver_46580,Delhi,7/14/2023,3.5,Y
46581,Driver_46581,Hyderabad,8/18/2023,3.3,Y
46582,Driver_46582,Mumbai,11/24/2023,3.8,Y
46583,Driver_46583,Chennai,5/3/2023,4.7,Y
46584,Driver_46584,Mumbai,1/5/2023,4.4,Y
46585,Driver_46585,Bangalore,7/5/2023,4.4,Y
46586,Driver_46586,Bangalore,7/18/2021,4.3,Y
46587,Driver_46587,Hyderabad,5/1/2022,4.3,Y
46588,Driver_46588,Bangalore,12/10/2023,3.7,Y
46589,Driver_46589,Mumbai,1/5/2023,3.7,Y
46590,Driver_46590,Bangalore,10/2/2021,3.4,Y
46591,Driver_46591,Mumbai,11/17/2021,3.9,Y
46592,Driver_46592,Hyderabad,5/18/2023,3.6,Y
46593,Driver_46593,Delhi,7/21/2022,4.4,N
46594,Driver_46594,Bangalore,8/22/2023,4.1,Y
46595,Driver_46595,Bangalore,3/2/2024,4,Y
46596,Driver_46596,Bangalore,11/12/2022,3.5,Y
46597,Driver_46597,Chennai,3/23/2021,4.1,Y
46598,Driver_46598,Chennai,12/27/2022,3.1,Y
46599,Driver_46599,Mumbai,10/20/2021,3.7,Y
46600,Driver_46600,Chennai,9/4/2023,4.7,N
46601,Driver_46601,Delhi,7/23/2024,3.2,Y
46602,Driver_46602,Chennai,12/19/2023,4.4,Y
46603,Driver_46603,Hyderabad,1/17/2024,4.3,Y
46604,Driver_46604,Mumbai,11/23/2023,3.4,Y
46605,Driver_46605,Delhi,12/6/2021,3.2,Y
46606,Driver_46606,Hyderabad,8/24/2023,3.1,Y
46607,Driver_46607,Chennai,6/8/2022,4.2,Y
46608,Driver_46608,Delhi,9/15/2021,3.8,Y
46609,Driver_46609,Chennai,6/11/2021,4.6,Y
46610,Driver_46610,Chennai,8/9/2024,4.6,Y
46611,Driver_46611,Hyderabad,8/20/2024,3.2,Y
46612,Driver_46612,Mumbai,11/20/2021,3.4,Y
46613,Driver_46613,Chennai,1/11/2024,4.6,Y
46614,Driver_46614,Chennai,10/3/2021,4,Y
46615,Driver_46615,Bangalore,3/10/2023,3.5,Y
46616,Driver_46616,Delhi,1/13/2023,3.9,Y
46617,Driver_46617,Delhi,3/5/2021,3.8,Y
46618,Driver_46618,Hyderabad,6/15/2023,3.7,N
46619,Driver_46619,Bangalore,12/27/2022,4.7,Y
46620,Driver_46620,Hyderabad,11/2/2023,3.7,Y
46621,Driver_46621,Mumbai,5/12/2023,3.8,Y
46622,Driver_46622,Hyderabad,8/25/2023,4.2,Y
46623,Driver_46623,Delhi,6/24/2021,3.4,Y
46624,Driver_46624,Chennai,8/6/2023,4.1,Y
46625,Driver_46625,Chennai,11/21/2023,4.8,Y
46626,Driver_46626,Mumbai,4/12/2022,3.9,N
46627,Driver_46627,Chennai,2/18/2023,4.7,Y
46628,Driver_46628,Bangalore,6/8/2024,4.6,Y
46629,Driver_46629,Mumbai,9/12/2021,4.2,Y
46630,Driver_46630,Delhi,12/10/2022,4.4,Y
46631,Driver_46631,Mumbai,4/28/2024,3.7,Y
46632,Driver_46632,Chennai,6/9/2022,3.8,Y
46633,Driver_46633,Hyderabad,7/1/2022,3.7,Y
46634,Driver_46634,Delhi,11/13/2024,3.3,Y
46635,Driver_46635,Hyderabad,8/17/2024,3.1,Y
46636,Driver_46636,Delhi,2/9/2022,4.3,Y
46637,Driver_46637,Chennai,9/10/2024,4.3,Y
46638,Driver_46638,Mumbai,11/2/2022,4.5,Y
46639,Driver_46639,Chennai,3/11/2024,3.2,Y
46640,Driver_46640,Chennai,3/1/2023,5,Y
46641,Driver_46641,Mumbai,10/26/2023,4.4,Y
46642,Driver_46642,Mumbai,3/3/2023,4.8,Y
46643,Driver_46643,Delhi,1/1/2021,4.1,Y
46644,Driver_46644,Mumbai,11/14/2024,3.4,Y
46645,Driver_46645,Hyderabad,9/24/2021,4.1,Y
46646,Driver_46646,Delhi,1/5/2022,4.5,Y
46647,Driver_46647,Bangalore,9/28/2024,4.8,Y
46648,Driver_46648,Mumbai,3/21/2021,4.8,Y
46649,Driver_46649,Chennai,3/17/2021,3.1,Y
46650,Driver_46650,Hyderabad,2/1/2024,4,Y
46651,Driver_46651,Mumbai,4/18/2023,4.6,Y
46652,Driver_46652,Hyderabad,10/20/2023,4.7,Y
46653,Driver_46653,Hyderabad,2/10/2022,4.3,Y
46654,Driver_46654,Mumbai,1/25/2022,3.8,Y
46655,Driver_46655,Bangalore,4/15/2021,3.1,Y
46656,Driver_46656,Hyderabad,10/21/2022,3.5,Y
46657,Driver_46657,Mumbai,10/4/2023,3.3,Y
46658,Driver_46658,Delhi,4/23/2022,3.2,Y
46659,Driver_46659,Delhi,8/27/2023,4.6,Y
46660,Driver_46660,Delhi,3/27/2022,5,Y
46661,Driver_46661,Mumbai,8/17/2024,3.7,N
46662,Driver_46662,Mumbai,6/23/2023,3.6,Y
46663,Driver_46663,Bangalore,2/12/2023,4.2,Y
46664,Driver_46664,Bangalore,5/28/2022,4.2,Y
46665,Driver_46665,Chennai,9/19/2022,4.7,Y
46666,Driver_46666,Mumbai,8/7/2021,4.3,Y
46667,Driver_46667,Mumbai,11/20/2024,4.8,Y
46668,Driver_46668,Hyderabad,10/4/2024,3.1,Y
46669,Driver_46669,Bangalore,3/16/2023,4.7,N
46670,Driver_46670,Mumbai,9/2/2022,4.7,Y
46671,Driver_46671,Hyderabad,7/16/2021,3.6,Y
46672,Driver_46672,Chennai,1/24/2023,4.7,Y
46673,Driver_46673,Bangalore,4/18/2024,4.3,Y
46674,Driver_46674,Hyderabad,7/25/2023,3.4,Y
46675,Driver_46675,Mumbai,11/15/2024,3.1,Y
46676,Driver_46676,Chennai,9/19/2024,4.2,Y
46677,Driver_46677,Delhi,1/24/2022,5,Y
46678,Driver_46678,Bangalore,5/12/2021,4.1,Y
46679,Driver_46679,Mumbai,5/5/2022,4.8,Y
46680,Driver_46680,Delhi,8/9/2022,3.1,N
46681,Driver_46681,Chennai,12/1/2022,4.9,Y
46682,Driver_46682,Delhi,3/23/2024,3.8,N
46683,Driver_46683,Delhi,5/18/2023,5,Y
46684,Driver_46684,Delhi,8/21/2021,3.3,Y
46685,Driver_46685,Chennai,12/8/2024,3.1,Y
46686,Driver_46686,Bangalore,6/10/2021,4.4,Y
46687,Driver_46687,Bangalore,3/24/2024,3.5,Y
46688,Driver_46688,Bangalore,8/1/2023,3.7,Y
46689,Driver_46689,Mumbai,3/8/2023,3.5,Y
46690,Driver_46690,Mumbai,9/21/2021,3.6,Y
46691,Driver_46691,Bangalore,11/20/2024,3.3,Y
46692,Driver_46692,Delhi,1/14/2021,4.3,Y
46693,Driver_46693,Delhi,10/13/2022,3.7,Y
46694,Driver_46694,Mumbai,10/10/2023,4,N
46695,Driver_46695,Mumbai,1/27/2024,4.1,Y
46696,Driver_46696,Chennai,10/19/2022,4.8,N
46697,Driver_46697,Mumbai,12/13/2021,3.7,Y
46698,Driver_46698,Bangalore,9/2/2022,4.4,Y
46699,Driver_46699,Hyderabad,1/19/2023,3.1,Y
46700,Driver_46700,Chennai,6/1/2022,3.6,Y
46701,Driver_46701,Chennai,3/12/2024,4.5,Y
46702,Driver_46702,Mumbai,6/22/2022,3.9,Y
46703,Driver_46703,Chennai,1/18/2023,3.2,Y
46704,Driver_46704,Chennai,9/14/2021,3.4,Y
46705,Driver_46705,Hyderabad,7/2/2022,3.1,N
46706,Driver_46706,Delhi,7/27/2021,4.7,Y
46707,Driver_46707,Bangalore,2/2/2022,4.3,Y
46708,Driver_46708,Bangalore,9/25/2023,3,Y
46709,Driver_46709,Mumbai,2/11/2023,4.6,N
46710,Driver_46710,Delhi,11/8/2023,4.2,Y
46711,Driver_46711,Hyderabad,9/24/2022,3.3,Y
46712,Driver_46712,Chennai,11/26/2024,3.7,Y
46713,Driver_46713,Delhi,8/27/2024,4.8,Y
46714,Driver_46714,Delhi,10/28/2024,4.4,Y
46715,Driver_46715,Bangalore,5/14/2023,4.5,Y
46716,Driver_46716,Delhi,4/13/2024,4.3,Y
46717,Driver_46717,Mumbai,2/13/2024,4.1,Y
46718,Driver_46718,Delhi,10/2/2021,3.7,Y
46719,Driver_46719,Chennai,2/22/2024,4.7,Y
46720,Driver_46720,Mumbai,5/15/2024,3.1,Y
46721,Driver_46721,Hyderabad,9/24/2024,4.2,Y
46722,Driver_46722,Chennai,3/19/2021,3.9,Y
46723,Driver_46723,Bangalore,2/13/2022,4.1,N
46724,Driver_46724,Chennai,10/7/2021,4.8,Y
46725,Driver_46725,Chennai,4/1/2022,4.3,Y
46726,Driver_46726,Delhi,4/15/2022,4.6,Y
46727,Driver_46727,Delhi,12/25/2022,3.9,N
46728,Driver_46728,Bangalore,10/28/2023,3.1,Y
46729,Driver_46729,Chennai,10/20/2022,4.9,Y
46730,Driver_46730,Hyderabad,6/26/2022,3.6,Y
46731,Driver_46731,Mumbai,12/17/2021,4.6,Y
46732,Driver_46732,Chennai,12/26/2022,3.1,N
46733,Driver_46733,Mumbai,8/18/2024,4.4,Y
46734,Driver_46734,Chennai,6/13/2021,4.6,Y
46735,Driver_46735,Chennai,7/14/2024,4.6,Y
46736,Driver_46736,Bangalore,12/19/2023,3.8,Y
46737,Driver_46737,Delhi,6/10/2023,4,Y
46738,Driver_46738,Delhi,5/28/2024,4.8,Y
46739,Driver_46739,Bangalore,7/18/2024,3.2,Y
46740,Driver_46740,Delhi,10/6/2021,4.3,Y
46741,Driver_46741,Bangalore,2/28/2023,4.4,Y
46742,Driver_46742,Mumbai,2/14/2021,4.6,Y
46743,Driver_46743,Bangalore,4/28/2022,4.3,Y
46744,Driver_46744,Bangalore,3/18/2023,4,Y
46745,Driver_46745,Bangalore,8/3/2021,3.5,Y
46746,Driver_46746,Bangalore,8/13/2021,3,Y
46747,Driver_46747,Delhi,4/16/2024,3,Y
46748,Driver_46748,Mumbai,5/11/2023,4.3,N
46749,Driver_46749,Delhi,11/11/2021,3.7,Y
46750,Driver_46750,Delhi,5/17/2023,3,Y
46751,Driver_46751,Bangalore,6/27/2024,4,Y
46752,Driver_46752,Chennai,5/4/2023,3.3,Y
46753,Driver_46753,Chennai,12/10/2022,4.8,Y
46754,Driver_46754,Chennai,12/23/2022,4.6,Y
46755,Driver_46755,Delhi,9/13/2021,4.5,Y
46756,Driver_46756,Delhi,6/23/2022,3.3,Y
46757,Driver_46757,Chennai,11/14/2021,3.3,Y
46758,Driver_46758,Delhi,10/26/2021,3.5,N
46759,Driver_46759,Delhi,8/4/2023,3.1,Y
46760,Driver_46760,Mumbai,7/25/2023,4.8,N
46761,Driver_46761,Delhi,9/21/2022,3.2,N
46762,Driver_46762,Delhi,5/1/2024,4.4,Y
46763,Driver_46763,Bangalore,5/18/2023,4.1,Y
46764,Driver_46764,Bangalore,2/16/2023,4.6,Y
46765,Driver_46765,Mumbai,11/11/2024,4.9,Y
46766,Driver_46766,Hyderabad,1/28/2021,4.3,Y
46767,Driver_46767,Bangalore,7/9/2024,4.1,Y
46768,Driver_46768,Hyderabad,10/3/2023,3.5,Y
46769,Driver_46769,Hyderabad,3/23/2021,4,Y
46770,Driver_46770,Chennai,12/8/2023,4.4,Y
46771,Driver_46771,Chennai,7/10/2024,3.3,Y
46772,Driver_46772,Delhi,10/12/2023,3.8,Y
46773,Driver_46773,Bangalore,8/8/2021,3.2,Y
46774,Driver_46774,Bangalore,9/7/2024,4,Y
46775,Driver_46775,Chennai,4/21/2021,4.8,N
46776,Driver_46776,Hyderabad,3/9/2023,3.5,Y
46777,Driver_46777,Hyderabad,10/6/2022,3.2,N
46778,Driver_46778,Chennai,7/14/2022,3.9,Y
46779,Driver_46779,Hyderabad,3/13/2022,4.9,Y
46780,Driver_46780,Mumbai,7/26/2023,3.1,N
46781,Driver_46781,Hyderabad,1/13/2022,4.1,Y
46782,Driver_46782,Delhi,9/16/2023,3.4,Y
46783,Driver_46783,Delhi,2/2/2021,4.3,Y
46784,Driver_46784,Delhi,4/1/2022,3.3,Y
46785,Driver_46785,Bangalore,5/21/2024,3.2,Y
46786,Driver_46786,Bangalore,9/7/2021,4.1,Y
46787,Driver_46787,Mumbai,2/9/2022,4.5,Y
46788,Driver_46788,Bangalore,12/13/2023,4.4,Y
46789,Driver_46789,Mumbai,3/4/2023,3.9,Y
46790,Driver_46790,Delhi,12/5/2024,3.6,Y
46791,Driver_46791,Mumbai,8/12/2021,4.7,Y
46792,Driver_46792,Bangalore,4/28/2021,3.6,Y
46793,Driver_46793,Bangalore,9/24/2022,3.1,Y
46794,Driver_46794,Hyderabad,5/18/2022,3.5,Y
46795,Driver_46795,Hyderabad,1/22/2021,4.8,Y
