rider_id,rider_name,city,signup_date,rating
38071,Rider_38071,Chennai,5/13/2023,3.6
38072,Rider_38072,Hyderabad,10/23/2023,3.3
38073,Rider_38073,Mumbai,3/4/2022,4.2
38074,Rider_38074,Chennai,11/19/2024,4.7
38075,Rider_38075,Delhi,8/15/2023,3.2
38076,Rider_38076,Chennai,7/13/2023,4.1
38077,Rider_38077,Delhi,6/8/2024,3.4
38078,Rider_38078,Chennai,10/4/2023,4.8
38079,Rider_38079,Chennai,4/1/2023,4.4
38080,Rider_38080,Bangalore,2/15/2024,4.9
38081,Rider_38081,Bangalore,6/5/2024,3.5
38082,Rider_38082,Hyderabad,8/19/2022,4.3
38083,Rider_38083,Hyderabad,12/2/2023,4.6
38084,Rider_38084,Hyderabad,2/10/2023,4.6
38085,Rider_38085,Delhi,5/22/2024,4.6
38086,Rider_38086,Hyderabad,1/5/2023,4.5
38087,Rider_38087,Delhi,7/17/2022,3.3
38088,Rider_38088,Delhi,1/21/2024,3.6
38089,Rider_38089,Mumbai,7/5/2024,3.8
38090,Rider_38090,Mumbai,9/26/2023,4.2
38091,Rider_38091,Bangalore,3/23/2022,3.3
38092,Rider_38092,Delhi,9/2/2022,4.4
38093,Rider_38093,Delhi,9/19/2024,3.8
38094,Rider_38094,Mumbai,7/20/2022,4.9
38095,Rider_38095,Bangalore,5/27/2022,4.3
38096,Rider_38096,Chennai,10/14/2023,3.9
38097,Rider_38097,Bangalore,11/22/2022,4.4
38098,Rider_38098,Delhi,6/6/2023,4.3
38099,Rider_38099,Bangalore,6/13/2024,4.3
38100,Rider_38100,Hyderabad,9/2/2023,3
38101,Rider_38101,Delhi,11/23/2022,4.6
38102,Rider_38102,Mumbai,11/17/2024,3.5
38103,Rider_38103,Chennai,6/2/2024,4.2
38104,Rider_38104,Hyderabad,1/9/2024,3.1
38105,Rider_38105,Mumbai,4/27/2022,4.2
38106,Rider_38106,Delhi,9/5/2023,4.1
38107,Rider_38107,Hyderabad,6/26/2024,3.3
38108,Rider_38108,Hyderabad,3/9/2024,4.3
38109,Rider_38109,Hyderabad,3/11/2022,3.9
38110,Rider_38110,Mumbai,3/3/2023,3.5
38111,Rider_38111,Hyderabad,2/12/2023,3.6
38112,Rider_38112,Mumbai,3/25/2022,3.9
38113,Rider_38113,Bangalore,1/7/2024,3.8
38114,Rider_38114,Mumbai,1/27/2024,4.6
38115,Rider_38115,Hyderabad,6/14/2022,4.8
38116,Rider_38116,Delhi,12/17/2024,4.3
38117,Rider_38117,Mumbai,1/6/2024,3.8
38118,Rider_38118,Hyderabad,5/6/2024,4.3
38119,Rider_38119,Chennai,4/4/2024,3.5
38120,Rider_38120,Bangalore,11/17/2023,4.5
38121,Rider_38121,Bangalore,5/11/2024,4.9
38122,Rider_38122,Hyderabad,12/17/2024,4
38123,Rider_38123,Chennai,11/7/2022,3.6
38124,Rider_38124,Delhi,12/2/2024,3.1
38125,Rider_38125,Delhi,5/5/2024,3.9
38126,Rider_38126,Hyderabad,2/11/2022,3.5
38127,Rider_38127,Chennai,11/13/2022,3
38128,Rider_38128,Mumbai,3/17/2023,3.5
38129,Rider_38129,Mumbai,11/11/2022,4.1
38130,Rider_38130,Chennai,9/18/2023,4.6
38131,Rider_38131,Delhi,12/22/2024,4.9
38132,Rider_38132,Bangalore,7/14/2023,3.3
38133,Rider_38133,Delhi,6/18/2024,4
38134,Rider_38134,Hyderabad,11/26/2022,3
38135,Rider_38135,Chennai,10/3/2022,3.7
38136,Rider_38136,Hyderabad,6/4/2023,4.6
38137,Rider_38137,Mumbai,5/19/2022,3.7
38138,Rider_38138,Chennai,6/24/2022,4.2
38139,Rider_38139,Delhi,9/24/2022,3.4
38140,Rider_38140,Delhi,7/13/2023,4.3
38141,Rider_38141,Chennai,6/17/2022,3.1
38142,Rider_38142,Chennai,7/17/2022,3.1
38143,Rider_38143,Mumbai,6/28/2023,4.6
38144,Rider_38144,Mumbai,12/9/2023,4.9
38145,Rider_38145,Hyderabad,11/26/2022,4.6
38146,Rider_38146,Hyderabad,4/16/2022,3.7
38147,Rider_38147,Bangalore,5/27/2024,5
38148,Rider_38148,Mumbai,11/13/2024,3.7
38149,Rider_38149,Bangalore,8/16/2023,3.7
38150,Rider_38150,Bangalore,12/7/2024,3.1
38151,Rider_38151,Mumbai,4/8/2023,3.5
38152,Rider_38152,Mumbai,12/14/2024,4.8
38153,Rider_38153,Hyderabad,11/24/2023,4.4
38154,Rider_38154,Bangalore,12/8/2022,4.3
38155,Rider_38155,Delhi,4/8/2022,4.6
38156,Rider_38156,Hyderabad,9/15/2022,4.3
38157,Rider_38157,Delhi,11/24/2022,3.3
38158,Rider_38158,Delhi,6/10/2024,4.8
38159,Rider_38159,Chennai,11/25/2022,3.9
38160,Rider_38160,Mumbai,12/28/2023,3.5
38161,Rider_38161,Chennai,10/13/2022,3.6
38162,Rider_38162,Bangalore,8/24/2024,3.2
38163,Rider_38163,Hyderabad,9/10/2024,4.2
38164,Rider_38164,Bangalore,7/28/2024,4
38165,Rider_38165,Chennai,12/11/2023,4.5
38166,Rider_38166,Chennai,4/22/2022,3.9
38167,Rider_38167,Mumbai,6/8/2023,3.4
38168,Rider_38168,Hyderabad,6/24/2024,3.8
38169,Rider_38169,Bangalore,4/17/2023,4.2
38170,Rider_38170,Mumbai,5/26/2024,4.1
38171,Rider_38171,Bangalore,11/10/2023,4.1
38172,Rider_38172,Mumbai,12/6/2022,4.6
38173,Rider_38173,Hyderabad,9/14/2023,3.7
38174,Rider_38174,Hyderabad,9/12/2024,3.4
38175,Rider_38175,Bangalore,9/5/2022,3.7
38176,Rider_38176,Mumbai,12/23/2023,3.4
38177,Rider_38177,Bangalore,4/18/2024,3.9
38178,Rider_38178,Bangalore,4/15/2024,3.7
38179,Rider_38179,Chennai,7/5/2024,3.3
38180,Rider_38180,Chennai,2/26/2023,4.1
38181,Rider_38181,Hyderabad,5/5/2023,4
38182,Rider_38182,Delhi,3/6/2023,3.3
38183,Rider_38183,Hyderabad,12/21/2024,3.3
38184,Rider_38184,Delhi,4/22/2024,3.9
38185,Rider_38185,Delhi,10/14/2023,5
38186,Rider_38186,Delhi,7/18/2024,4.3
38187,Rider_38187,Chennai,9/4/2024,4.4
38188,Rider_38188,Bangalore,5/28/2023,3.8
38189,Rider_38189,Bangalore,5/21/2022,4.7
38190,Rider_38190,Bangalore,9/22/2023,4.5
38191,Rider_38191,Hyderabad,9/6/2023,3.9
38192,Rider_38192,Delhi,9/9/2023,3.5
38193,Rider_38193,Hyderabad,3/18/2024,3.3
38194,Rider_38194,Hyderabad,7/24/2022,3.4
38195,Rider_38195,Chennai,11/20/2023,3.4
38196,Rider_38196,Mumbai,9/23/2023,3.5
38197,Rider_38197,Mumbai,2/26/2022,4.6
38198,Rider_38198,Delhi,1/21/2024,4.9
38199,Rider_38199,Hyderabad,8/2/2022,3.3
38200,Rider_38200,Delhi,9/4/2024,3.2
38201,Rider_38201,Hyderabad,10/20/2023,4.2
38202,Rider_38202,Hyderabad,11/19/2022,4.6
38203,Rider_38203,Delhi,6/23/2023,4.3
38204,Rider_38204,Hyderabad,7/1/2022,4.3
38205,Rider_38205,Hyderabad,5/21/2022,3.8
38206,Rider_38206,Bangalore,3/18/2024,3.7
38207,Rider_38207,Hyderabad,11/14/2023,3
38208,Rider_38208,Chennai,11/10/2023,4.7
38209,Rider_38209,Delhi,2/18/2023,4.5
38210,Rider_38210,Chennai,2/21/2024,4.8
38211,Rider_38211,Chennai,9/5/2022,3.6
38212,Rider_38212,Hyderabad,6/27/2022,3.7
38213,Rider_38213,Bangalore,3/4/2022,3.1
38214,Rider_38214,Delhi,8/9/2022,3.7
38215,Rider_38215,Hyderabad,7/4/2022,4.5
38216,Rider_38216,Hyderabad,3/9/2023,4.8
38217,Rider_38217,Bangalore,6/25/2022,4.6
38218,Rider_38218,Bangalore,12/13/2023,4.2
38219,Rider_38219,Chennai,9/22/2024,4.4
38220,Rider_38220,Mumbai,9/26/2023,4.3
38221,Rider_38221,Chennai,5/9/2023,3.2
38222,Rider_38222,Mumbai,6/3/2024,4.9
38223,Rider_38223,Mumbai,9/24/2023,4.2
38224,Rider_38224,Delhi,7/27/2024,3.3
38225,Rider_38225,Bangalore,7/14/2024,3.4
38226,Rider_38226,Delhi,1/7/2023,3.2
38227,Rider_38227,Hyderabad,11/19/2023,4.1
38228,Rider_38228,Bangalore,12/10/2023,5
38229,Rider_38229,Hyderabad,5/5/2024,4.2
38230,Rider_38230,Bangalore,12/19/2022,3.1
38231,Rider_38231,Chennai,4/23/2024,3.9
38232,Rider_38232,Mumbai,1/7/2023,3.4
38233,Rider_38233,Mumbai,9/20/2024,4.8
38234,Rider_38234,Hyderabad,11/27/2022,4.3
38235,Rider_38235,Bangalore,8/21/2023,5
38236,Rider_38236,Hyderabad,3/22/2023,4
38237,Rider_38237,Bangalore,3/22/2022,3.7
38238,Rider_38238,Hyderabad,5/11/2023,3.6
38239,Rider_38239,Delhi,10/8/2024,4.5
38240,Rider_38240,Mumbai,11/28/2024,4.6
38241,Rider_38241,Bangalore,8/11/2022,3
38242,Rider_38242,Bangalore,3/2/2022,4.5
38243,Rider_38243,Bangalore,7/14/2022,4
38244,Rider_38244,Delhi,9/10/2024,4
38245,Rider_38245,Mumbai,6/25/2022,3.1
38246,Rider_38246,Hyderabad,2/17/2022,3.7
38247,Rider_38247,Bangalore,1/25/2022,4.4
38248,Rider_38248,Hyderabad,5/2/2023,3.2
38249,Rider_38249,Hyderabad,2/15/2023,3.9
38250,Rider_38250,Chennai,7/4/2023,3.7
38251,Rider_38251,Hyderabad,5/26/2023,3.4
38252,Rider_38252,Bangalore,1/3/2024,4.2
38253,Rider_38253,Mumbai,9/4/2023,3.3
38254,Rider_38254,Mumbai,12/2/2022,4.2
38255,Rider_38255,Hyderabad,12/23/2024,4.6
38256,Rider_38256,Chennai,4/2/2023,4.7
38257,Rider_38257,Mumbai,6/24/2023,4.3
38258,Rider_38258,Hyderabad,10/11/2022,4.4
38259,Rider_38259,Mumbai,5/19/2022,3.2
38260,Rider_38260,Mumbai,5/1/2023,3.6
38261,Rider_38261,Delhi,3/25/2022,3.1
38262,Rider_38262,Hyderabad,3/1/2022,3.2
38263,Rider_38263,Mumbai,2/25/2023,4.9
38264,Rider_38264,Mumbai,5/16/2022,4.8
38265,Rider_38265,Bangalore,11/17/2022,3.1
38266,Rider_38266,Mumbai,8/27/2024,3.4
38267,Rider_38267,Mumbai,3/6/2024,4.9
38268,Rider_38268,Delhi,8/2/2022,4.3
38269,Rider_38269,Bangalore,2/15/2024,3.2
38270,Rider_38270,Mumbai,4/22/2023,4.6
38271,Rider_38271,Delhi,8/7/2023,4.4
38272,Rider_38272,Chennai,5/25/2023,4.4
38273,Rider_38273,Bangalore,12/22/2022,4
38274,Rider_38274,Chennai,5/14/2024,4.8
38275,Rider_38275,Delhi,3/6/2023,4.1
38276,Rider_38276,Delhi,2/17/2023,3.3
38277,Rider_38277,Delhi,2/7/2024,4.9
38278,Rider_38278,Bangalore,4/5/2023,3
38279,Rider_38279,Chennai,5/18/2022,3.1
38280,Rider_38280,Mumbai,9/26/2023,4.1
38281,Rider_38281,Hyderabad,1/12/2023,3.9
38282,Rider_38282,Bangalore,7/17/2022,3.8
38283,Rider_38283,Hyderabad,9/16/2024,3.8
38284,Rider_38284,Chennai,5/7/2024,5
38285,Rider_38285,Hyderabad,11/24/2022,3.9
38286,Rider_38286,Mumbai,12/21/2023,4.4
38287,Rider_38287,Hyderabad,7/1/2024,4.4
38288,Rider_38288,Chennai,4/1/2023,3.8
38289,Rider_38289,Mumbai,2/13/2024,3.4
38290,Rider_38290,Chennai,8/23/2022,4.2
38291,Rider_38291,Bangalore,12/1/2023,4.3
38292,Rider_38292,Hyderabad,11/8/2022,4.2
38293,Rider_38293,Mumbai,6/20/2024,3.2
38294,Rider_38294,Chennai,7/18/2024,3.1
38295,Rider_38295,Bangalore,11/5/2022,4.2
38296,Rider_38296,Hyderabad,9/19/2022,4.6
38297,Rider_38297,Hyderabad,12/27/2024,4.2
38298,Rider_38298,Bangalore,1/3/2023,3.2
38299,Rider_38299,Bangalore,4/6/2024,3.4
38300,Rider_38300,Delhi,7/3/2024,3.9
38301,Rider_38301,Mumbai,8/18/2023,3
38302,Rider_38302,Chennai,8/3/2024,3.6
38303,Rider_38303,Chennai,9/23/2024,4.8
38304,Rider_38304,Mumbai,9/1/2022,4.8
38305,Rider_38305,Hyderabad,10/27/2022,3.1
38306,Rider_38306,Delhi,9/21/2023,4.3
38307,Rider_38307,Delhi,10/22/2023,4.6
38308,Rider_38308,Mumbai,7/9/2022,4.2
38309,Rider_38309,Hyderabad,10/15/2022,4.2
38310,Rider_38310,Chennai,10/7/2024,3.8
38311,Rider_38311,Delhi,6/24/2024,4.4
38312,Rider_38312,Hyderabad,4/18/2023,4.4
38313,Rider_38313,Delhi,4/16/2024,4.3
38314,Rider_38314,Hyderabad,1/8/2022,4.8
38315,Rider_38315,Mumbai,4/10/2022,4.6
38316,Rider_38316,Bangalore,9/21/2024,4.9
38317,Rider_38317,Bangalore,6/11/2023,4.7
38318,Rider_38318,Delhi,2/23/2024,4.9
38319,Rider_38319,Mumbai,11/2/2024,3.6
38320,Rider_38320,Hyderabad,5/28/2023,3.9
38321,Rider_38321,Mumbai,3/13/2023,4.9
38322,Rider_38322,Mumbai,4/23/2023,3.5
38323,Rider_38323,Hyderabad,1/18/2022,3.8
38324,Rider_38324,Chennai,9/6/2022,4.5
38325,Rider_38325,Hyderabad,6/13/2023,3.3
38326,Rider_38326,Chennai,11/13/2023,4.2
38327,Rider_38327,Hyderabad,8/18/2024,3.3
38328,Rider_38328,Chennai,6/10/2022,3.3
38329,Rider_38329,Delhi,12/27/2024,3.9
38330,Rider_38330,Mumbai,11/4/2023,4.6
38331,Rider_38331,Mumbai,10/10/2023,3.5
38332,Rider_38332,Bangalore,3/14/2024,3.4
38333,Rider_38333,Delhi,11/22/2023,3.1
38334,Rider_38334,Mumbai,11/10/2023,3.1
38335,Rider_38335,Hyderabad,7/22/2023,3
38336,Rider_38336,Delhi,4/19/2022,3.5
38337,Rider_38337,Mumbai,12/28/2023,3.1
38338,Rider_38338,Chennai,10/25/2022,4.2
38339,Rider_38339,Bangalore,2/16/2022,3.5
38340,Rider_38340,Bangalore,5/17/2024,3.6
38341,Rider_38341,Bangalore,12/25/2022,3.1
38342,Rider_38342,Delhi,3/28/2022,4.9
38343,Rider_38343,Chennai,4/15/2022,4
38344,Rider_38344,Hyderabad,5/6/2024,4.1
38345,Rider_38345,Delhi,9/1/2024,4.7
38346,Rider_38346,Mumbai,5/11/2023,4.8
38347,Rider_38347,Bangalore,5/18/2022,4.9
38348,Rider_38348,Bangalore,11/22/2022,3.4
38349,Rider_38349,Mumbai,5/17/2022,3.9
38350,Rider_38350,Delhi,12/5/2024,3.3
38351,Rider_38351,Delhi,8/24/2022,3.4
38352,Rider_38352,Mumbai,4/20/2023,4.9
38353,Rider_38353,Delhi,5/21/2022,3.1
38354,Rider_38354,Chennai,12/9/2023,3.3
38355,Rider_38355,Delhi,3/24/2024,3.1
38356,Rider_38356,Delhi,2/27/2024,4.5
38357,Rider_38357,Bangalore,1/20/2023,3.3
38358,Rider_38358,Bangalore,5/27/2022,3.9
38359,Rider_38359,Chennai,12/10/2023,3.6
38360,Rider_38360,Mumbai,4/4/2022,4.5
38361,Rider_38361,Hyderabad,7/12/2024,3.5
38362,Rider_38362,Delhi,3/18/2024,4.7
38363,Rider_38363,Mumbai,12/27/2024,3.5
38364,Rider_38364,Delhi,9/16/2023,3.5
38365,Rider_38365,Chennai,6/10/2024,5
38366,Rider_38366,Hyderabad,11/25/2024,4.6
38367,Rider_38367,Chennai,4/17/2023,3.8
38368,Rider_38368,Mumbai,2/17/2024,4.6
38369,Rider_38369,Chennai,7/6/2024,4
38370,Rider_38370,Chennai,1/13/2024,3.7
38371,Rider_38371,Hyderabad,1/27/2024,5
38372,Rider_38372,Mumbai,11/25/2022,3.9
38373,Rider_38373,Delhi,3/7/2022,3.9
38374,Rider_38374,Delhi,2/23/2022,4.8
38375,Rider_38375,Mumbai,6/11/2022,3.1
38376,Rider_38376,Delhi,1/10/2022,4.2
38377,Rider_38377,Chennai,11/6/2023,3.3
38378,Rider_38378,Chennai,10/16/2024,4.5
38379,Rider_38379,Bangalore,6/13/2023,3.2
38380,Rider_38380,Bangalore,6/17/2022,3.6
38381,Rider_38381,Mumbai,6/23/2023,3.8
38382,Rider_38382,Bangalore,8/26/2023,4.7
38383,Rider_38383,Hyderabad,5/1/2024,3.8
38384,Rider_38384,Mumbai,8/21/2024,3.2
38385,Rider_38385,Mumbai,1/26/2023,3.6
38386,Rider_38386,Delhi,3/28/2024,4.1
38387,Rider_38387,Chennai,3/21/2022,3.9
38388,Rider_38388,Chennai,2/20/2022,4.5
38389,Rider_38389,Chennai,7/13/2024,3.6
38390,Rider_38390,Bangalore,5/7/2024,3.3
38391,Rider_38391,Bangalore,5/19/2022,4.7
38392,Rider_38392,Chennai,11/27/2024,4.5
38393,Rider_38393,Mumbai,11/4/2022,3.7
38394,Rider_38394,Bangalore,9/21/2022,3.9
38395,Rider_38395,Delhi,12/4/2024,3.1
38396,Rider_38396,Mumbai,4/21/2024,4.8
38397,Rider_38397,Delhi,3/4/2022,3.3
38398,Rider_38398,Chennai,4/12/2022,3.5
38399,Rider_38399,Delhi,2/10/2023,4
38400,Rider_38400,Chennai,12/7/2022,4.6
38401,Rider_38401,Chennai,8/15/2023,3.5
38402,Rider_38402,Hyderabad,9/18/2022,3
38403,Rider_38403,Hyderabad,6/22/2023,4.6
38404,Rider_38404,Delhi,1/1/2023,3.4
38405,Rider_38405,Delhi,10/24/2022,3.3
38406,Rider_38406,Mumbai,3/1/2024,3.2
38407,Rider_38407,Delhi,5/1/2022,4.2
38408,Rider_38408,Bangalore,8/9/2023,4.8
38409,Rider_38409,Chennai,10/4/2024,3.2
38410,Rider_38410,Chennai,9/18/2023,3.2
38411,Rider_38411,Delhi,7/26/2022,4.3
38412,Rider_38412,Chennai,10/6/2024,4.2
38413,Rider_38413,Mumbai,1/26/2022,3.5
38414,Rider_38414,Hyderabad,8/6/2024,4.7
38415,Rider_38415,Delhi,12/3/2022,3.3
38416,Rider_38416,Mumbai,4/20/2024,3.6
38417,Rider_38417,Delhi,4/2/2024,3.7
38418,Rider_38418,Hyderabad,12/18/2024,3.3
38419,Rider_38419,Delhi,9/12/2024,3.6
38420,Rider_38420,Delhi,3/26/2022,3.1
38421,Rider_38421,Mumbai,7/12/2024,3.6
38422,Rider_38422,Chennai,12/26/2024,4.3
38423,Rider_38423,Mumbai,5/20/2024,3.5
38424,Rider_38424,Hyderabad,9/27/2023,3.5
38425,Rider_38425,Hyderabad,8/10/2024,4.5
38426,Rider_38426,Delhi,1/28/2023,4.1
38427,Rider_38427,Chennai,2/10/2022,3.8
38428,Rider_38428,Mumbai,3/5/2023,4.8
38429,Rider_38429,Mumbai,9/20/2024,5
38430,Rider_38430,Bangalore,10/5/2023,3
38431,Rider_38431,Delhi,1/12/2023,3.8
38432,Rider_38432,Hyderabad,8/1/2024,3.3
38433,Rider_38433,Bangalore,2/3/2024,4.3
38434,Rider_38434,Delhi,10/20/2022,3.4
38435,Rider_38435,Mumbai,4/18/2023,5
38436,Rider_38436,Delhi,4/8/2022,4.9
38437,Rider_38437,Chennai,8/22/2023,4.9
38438,Rider_38438,Chennai,12/14/2024,5
38439,Rider_38439,Mumbai,10/20/2024,3.4
38440,Rider_38440,Bangalore,8/2/2023,4
38441,Rider_38441,Hyderabad,12/9/2023,4.3
38442,Rider_38442,Hyderabad,7/19/2023,4.4
38443,Rider_38443,Chennai,12/22/2023,4
38444,Rider_38444,Delhi,10/28/2024,4.5
38445,Rider_38445,Delhi,9/17/2024,3.5
38446,Rider_38446,Mumbai,3/21/2022,4.1
38447,Rider_38447,Hyderabad,11/5/2023,3.7
38448,Rider_38448,Chennai,10/26/2022,5
38449,Rider_38449,Mumbai,1/9/2024,4
38450,Rider_38450,Chennai,11/21/2024,3.7
38451,Rider_38451,Mumbai,7/19/2022,4.9
38452,Rider_38452,Delhi,6/13/2023,4.9
38453,Rider_38453,Hyderabad,4/3/2023,3.1
38454,Rider_38454,Chennai,9/25/2023,4.1
38455,Rider_38455,Chennai,9/26/2022,3.8
38456,Rider_38456,Chennai,2/23/2022,3.7
38457,Rider_38457,Bangalore,5/23/2024,3.6
38458,Rider_38458,Mumbai,11/17/2022,4.6
38459,Rider_38459,Bangalore,2/3/2024,4.2
38460,Rider_38460,Delhi,2/24/2023,4
38461,Rider_38461,Delhi,8/14/2024,3.8
38462,Rider_38462,Bangalore,4/14/2024,4.4
38463,Rider_38463,Chennai,3/4/2024,4.3
38464,Rider_38464,Mumbai,11/11/2023,4.6
38465,Rider_38465,Mumbai,3/3/2023,3.9
38466,Rider_38466,Hyderabad,2/25/2024,3.4
38467,Rider_38467,Delhi,11/21/2023,3.8
38468,Rider_38468,Bangalore,6/4/2024,4.9
38469,Rider_38469,Bangalore,4/6/2022,4.9
38470,Rider_38470,Hyderabad,5/18/2022,4.5
38471,Rider_38471,Chennai,2/26/2024,4.9
38472,Rider_38472,Bangalore,2/7/2022,4.8
38473,Rider_38473,Bangalore,11/19/2024,4.6
38474,Rider_38474,Bangalore,6/8/2022,4.4
38475,Rider_38475,Delhi,10/8/2024,4.1
38476,Rider_38476,Chennai,3/2/2023,3.4
38477,Rider_38477,Mumbai,10/23/2022,3.4
38478,Rider_38478,Chennai,4/10/2023,3
38479,Rider_38479,Bangalore,11/26/2022,4.4
38480,Rider_38480,Bangalore,11/7/2023,3
38481,Rider_38481,Bangalore,7/2/2022,4.4
38482,Rider_38482,Delhi,4/14/2022,3.6
38483,Rider_38483,Chennai,5/1/2022,5
38484,Rider_38484,Chennai,8/15/2023,5
38485,Rider_38485,Delhi,4/14/2022,3.6
38486,Rider_38486,Hyderabad,12/14/2024,4.1
38487,Rider_38487,Hyderabad,8/7/2023,4.2
38488,Rider_38488,Delhi,4/27/2022,3.4
38489,Rider_38489,Chennai,7/17/2022,4
38490,Rider_38490,Hyderabad,3/20/2022,5
38491,Rider_38491,Delhi,8/27/2022,3.7
38492,Rider_38492,Bangalore,1/21/2024,4.7
38493,Rider_38493,Delhi,9/16/2022,4.5
38494,Rider_38494,Bangalore,3/12/2023,4.1
38495,Rider_38495,Hyderabad,11/27/2022,3.6
38496,Rider_38496,Chennai,10/12/2022,4.5
38497,Rider_38497,Delhi,2/3/2023,4.7
38498,Rider_38498,Chennai,11/10/2022,4.3
38499,Rider_38499,Mumbai,6/3/2024,3.1
38500,Rider_38500,Hyderabad,9/25/2023,3.1
38501,Rider_38501,Bangalore,5/2/2022,3.5
38502,Rider_38502,Mumbai,10/25/2022,4.7
38503,Rider_38503,Hyderabad,6/19/2023,4.7
38504,Rider_38504,Mumbai,12/3/2024,3.3
38505,Rider_38505,Chennai,11/18/2022,3.2
38506,Rider_38506,Chennai,2/8/2024,3.4
38507,Rider_38507,Mumbai,9/8/2023,4.7
38508,Rider_38508,Delhi,1/9/2024,3.8
38509,Rider_38509,Hyderabad,5/15/2024,3.2
38510,Rider_38510,Hyderabad,2/20/2024,4.4
38511,Rider_38511,Hyderabad,1/14/2023,4.6
38512,Rider_38512,Bangalore,10/6/2022,4.3
38513,Rider_38513,Hyderabad,12/2/2023,4.4
38514,Rider_38514,Delhi,3/22/2022,4.5
38515,Rider_38515,Bangalore,12/19/2023,3.6
38516,Rider_38516,Chennai,10/9/2023,3.6
38517,Rider_38517,Hyderabad,5/21/2023,4.2
38518,Rider_38518,Mumbai,10/27/2023,4.5
38519,Rider_38519,Delhi,6/1/2024,4.8
38520,Rider_38520,Delhi,5/14/2024,4.8
38521,Rider_38521,Chennai,2/18/2023,4.8
38522,Rider_38522,Delhi,1/11/2024,4.4
38523,Rider_38523,Chennai,10/19/2023,4.2
38524,Rider_38524,Bangalore,1/5/2022,3.7
38525,Rider_38525,Delhi,9/16/2023,4.5
38526,Rider_38526,Mumbai,5/17/2023,4.7
38527,Rider_38527,Bangalore,2/12/2024,3.8
38528,Rider_38528,Mumbai,5/11/2022,4.9
38529,Rider_38529,Chennai,7/6/2024,4.8
38530,Rider_38530,Mumbai,10/8/2022,4.5
38531,Rider_38531,Chennai,4/16/2022,3.7
38532,Rider_38532,Mumbai,6/20/2022,3.1
38533,Rider_38533,Delhi,2/2/2022,3.3
38534,Rider_38534,Bangalore,6/28/2023,4.4
38535,Rider_38535,Mumbai,11/18/2024,3.8
38536,Rider_38536,Chennai,6/1/2024,4.4
38537,Rider_38537,Delhi,5/20/2022,4
38538,Rider_38538,Bangalore,5/8/2023,5
38539,Rider_38539,Chennai,10/18/2023,4.5
38540,Rider_38540,Bangalore,1/5/2022,4
38541,Rider_38541,Mumbai,6/18/2022,4.3
38542,Rider_38542,Mumbai,6/19/2022,3.2
38543,Rider_38543,Chennai,11/2/2023,4.2
38544,Rider_38544,Delhi,4/10/2022,4.5
38545,Rider_38545,Bangalore,6/1/2024,4.3
38546,Rider_38546,Mumbai,1/16/2023,4.3
38547,Rider_38547,Chennai,9/1/2023,3.5
38548,Rider_38548,Chennai,1/8/2024,4.1
38549,Rider_38549,Delhi,12/10/2023,4.1
38550,Rider_38550,Chennai,12/4/2022,4.9
38551,Rider_38551,Chennai,11/18/2023,4
38552,Rider_38552,Mumbai,7/26/2024,4.5
38553,Rider_38553,Bangalore,8/6/2024,3.9
38554,Rider_38554,Bangalore,9/6/2023,3.5
38555,Rider_38555,Delhi,7/21/2022,3
38556,Rider_38556,Mumbai,11/15/2022,4.1
38557,Rider_38557,Bangalore,9/15/2023,3.2
38558,Rider_38558,Delhi,8/21/2023,3.1
38559,Rider_38559,Hyderabad,9/27/2023,3.5
38560,Rider_38560,Delhi,4/1/2022,4.1
38561,Rider_38561,Delhi,3/25/2023,4.8
38562,Rider_38562,Delhi,3/15/2023,4.5
38563,Rider_38563,Mumbai,4/15/2022,3.6
38564,Rider_38564,Hyderabad,10/26/2023,4.2
38565,Rider_38565,Mumbai,5/22/2022,4.1
38566,Rider_38566,Mumbai,11/27/2024,4.4
38567,Rider_38567,Mumbai,6/24/2022,3.4
38568,Rider_38568,Hyderabad,3/17/2022,5
38569,Rider_38569,Bangalore,12/4/2023,4.3
38570,Rider_38570,Mumbai,8/27/2024,4.2
38571,Rider_38571,Mumbai,9/18/2024,3.3
38572,Rider_38572,Hyderabad,1/8/2022,3.4
38573,Rider_38573,Delhi,4/10/2024,4
38574,Rider_38574,Chennai,2/9/2024,4.6
38575,Rider_38575,Chennai,10/13/2022,3.3
38576,Rider_38576,Bangalore,2/24/2023,3.6
38577,Rider_38577,Delhi,7/10/2024,4.3
38578,Rider_38578,Chennai,6/16/2024,3.8
38579,Rider_38579,Delhi,6/13/2024,3.4
38580,Rider_38580,Bangalore,5/12/2024,4.4
38581,Rider_38581,Bangalore,4/10/2022,3.9
38582,Rider_38582,Delhi,7/4/2022,3.6
38583,Rider_38583,Delhi,12/6/2022,4.6
38584,Rider_38584,Hyderabad,10/8/2023,4.4
38585,Rider_38585,Bangalore,5/23/2023,4.3
38586,Rider_38586,Mumbai,4/20/2023,4.3
38587,Rider_38587,Mumbai,9/3/2022,3.9
38588,Rider_38588,Mumbai,7/8/2022,3.6
38589,Rider_38589,Bangalore,8/18/2023,3.9
38590,Rider_38590,Hyderabad,8/24/2022,4.6
38591,Rider_38591,Hyderabad,3/14/2023,4.4
38592,Rider_38592,Hyderabad,3/12/2024,4.2
38593,Rider_38593,Mumbai,8/24/2023,4
38594,Rider_38594,Mumbai,4/12/2024,4.6
38595,Rider_38595,Delhi,1/20/2023,4.1
