shift_id,driver_id,shift_date,hours_online,trips_completed
42647,14451,11/21/2025,2.7,17
42648,3638,1/4/2026,6.6,12
42649,39652,1/4/2026,5,25
42650,34611,1/9/2026,4.1,2
42651,36392,1/13/2026,1.1,20
42652,26163,12/22/2025,10.4,13
42653,20520,12/19/2025,8.1,4
42654,36584,11/26/2025,8.6,20
42655,42139,12/24/2025,8,9
42656,531,1/4/2026,3,10
42657,37907,11/17/2025,10,10
42658,12254,1/5/2026,10.1,18
42659,1969,12/18/2025,3.3,3
42660,32262,1/3/2026,4.6,23
42661,13319,12/29/2025,2,0
42662,10664,1/3/2026,4.2,16
42663,39480,1/5/2026,5.4,5
42664,31041,11/21/2025,6.8,13
42665,46503,12/23/2025,2.1,22
42666,15045,12/3/2025,9.4,20
42667,10178,11/16/2025,4.3,23
42668,153,1/3/2026,8.3,24
42669,39827,1/10/2026,5.4,8
42670,22072,12/10/2025,1.1,24
42671,22403,12/17/2025,1.9,0
42672,23560,12/4/2025,6.9,15
42673,44161,11/25/2025,5.6,18
42674,22865,12/21/2025,3,19
42675,29930,12/14/2025,5.2,10
42676,45923,12/27/2025,5.9,17
42677,5605,12/15/2025,1.7,18
42678,46087,12/27/2025,10.8,24
42679,19745,11/20/2025,1.5,21
42680,5766,12/6/2025,3.9,4
42681,31135,12/14/2025,1.9,9
42682,14177,12/1/2025,4.7,15
42683,14261,1/8/2026,5.7,4
42684,10931,12/19/2025,8.9,10
42685,6519,1/6/2026,5.6,24
42686,43502,11/29/2025,3.7,7
42687,4564,11/29/2025,10.5,22
42688,38487,12/9/2025,6.8,15
42689,41694,12/15/2025,10.7,18
42690,37994,11/24/2025,2.1,21
42691,30132,1/12/2026,4.9,9
42692,48346,12/17/2025,8.6,9
42693,37214,11/22/2025,5,22
42694,33709,12/26/2025,3.2,0
42695,20929,12/8/2025,6.4,6
42696,20969,1/6/2026,8.3,11
42697,10346,1/5/2026,6.9,7
42698,48680,1/8/2026,6.5,24
42699,19765,12/11/2025,7.3,23
42700,14761,12/21/2025,10.6,11
42701,40917,12/8/2025,1.4,5
42702,28384,11/30/2025,2.8,22
42703,6395,12/24/2025,8.2,11
42704,38022,11/30/2025,3.8,18
42705,45122,12/8/2025,6,19
42706,2243,12/11/2025,3.3,15
42707,49931,11/25/2025,4,24
42708,43638,12/12/2025,4.1,22
42709,10152,1/12/2026,2.3,0
42710,30655,12/28/2025,8.8,25
42711,22858,12/6/2025,3.2,13
42712,32094,1/6/2026,8.9,13
42713,23733,11/22/2025,8.5,2
42714,25224,12/20/2025,3,3
42715,18167,12/2/2025,4.7,22
42716,39867,1/5/2026,5.5,8
42717,10429,12/20/2025,7.8,20
42718,17133,11/19/2025,1.5,5
42719,20978,12/11/2025,1.5,17
42720,45737,12/24/2025,6.1,25
42721,40935,11/30/2025,1.2,22
42722,29838,1/6/2026,8.6,22
42723,47335,1/12/2026,3.9,19
42724,47164,11/18/2025,6.1,0
42725,11478,12/13/2025,10.3,4
42726,32694,11/20/2025,10.6,23
42727,25873,1/12/2026,10.7,8
42728,42509,11/19/2025,1.7,18
42729,47906,11/16/2025,2.4,13
42730,11488,12/12/2025,6.9,19
42731,12491,1/5/2026,3.9,21
42732,2587,12/24/2025,6.4,4
42733,23106,12/29/2025,5.7,3
42734,40383,1/8/2026,4.7,17
42735,44274,1/6/2026,5.6,0
42736,26797,12/18/2025,7,3
42737,36964,11/15/2025,1.8,11
42738,27291,12/13/2025,2.7,15
42739,6506,11/23/2025,2.2,6
42740,4925,12/9/2025,3.4,15
42741,45237,12/11/2025,7.8,18
42742,31339,12/6/2025,3.7,14
42743,5837,12/11/2025,10.1,21
42744,45580,12/17/2025,10.1,13
42745,37453,1/4/2026,8.9,17
42746,16739,11/26/2025,8.7,17
42747,13372,12/26/2025,9.4,8
42748,36211,12/3/2025,7.1,22
42749,4209,12/10/2025,1.7,25
42750,12113,12/8/2025,9.2,18
42751,13817,12/17/2025,2.9,22
42752,17637,11/14/2025,8.2,8
42753,1098,11/27/2025,4.4,13
42754,38144,11/22/2025,5.3,22
42755,20652,1/6/2026,3.1,14
42756,38126,1/6/2026,8.4,8
42757,9904,12/24/2025,1.1,16
42758,49258,1/11/2026,8.2,6
42759,42774,11/17/2025,6.8,6
42760,48201,11/29/2025,10.9,8
42761,17670,11/30/2025,4.1,11
42762,6982,12/17/2025,8.1,7
42763,15014,1/6/2026,7.2,25
42764,7535,11/25/2025,9.6,7
42765,30775,12/27/2025,10.4,14
42766,13596,12/5/2025,9.6,6
42767,33546,12/2/2025,9.6,23
42768,49584,12/17/2025,10.4,15
42769,14268,11/30/2025,4.6,11
42770,34780,12/3/2025,2.4,17
42771,17293,12/31/2025,6,22
42772,37941,12/14/2025,4.6,11
42773,46337,12/23/2025,3.4,21
42774,29009,12/16/2025,2.1,24
42775,48140,12/21/2025,1.8,4
42776,760,11/28/2025,2.2,10
42777,4043,11/23/2025,5.6,22
42778,29681,11/20/2025,6.9,10
42779,26026,12/20/2025,10.1,20
42780,46086,11/26/2025,4.4,6
42781,49204,12/6/2025,2.1,19
42782,43172,11/28/2025,9.9,1
42783,9771,11/15/2025,3.2,2
42784,41427,1/1/2026,9.2,16
42785,12684,12/21/2025,2.4,11
42786,32304,1/11/2026,1.8,3
42787,913,11/20/2025,7.1,12
42788,35474,12/14/2025,10.4,2
42789,31231,11/26/2025,3.4,10
42790,92,11/16/2025,10,22
42791,15728,1/2/2026,8.1,16
42792,8555,12/16/2025,7.1,2
42793,23489,12/26/2025,9.1,7
42794,23053,11/22/2025,8.2,12
42795,30139,1/9/2026,8.1,7
42796,11066,11/21/2025,7.4,18
42797,840,12/8/2025,2.8,8
42798,6834,1/3/2026,10.9,10
42799,23265,12/13/2025,8.4,5
42800,35924,12/21/2025,8.5,16
42801,44331,1/8/2026,11,1
42802,49492,12/31/2025,8.2,11
42803,38003,12/24/2025,10.3,10
42804,21912,11/16/2025,1.5,12
42805,41088,12/28/2025,7.3,12
42806,49330,12/4/2025,2.7,11
42807,21209,11/30/2025,6.4,20
42808,49658,12/15/2025,9.3,18
42809,12356,12/21/2025,10.6,9
42810,34924,12/11/2025,8.6,9
42811,1812,12/26/2025,10,10
42812,20972,1/4/2026,10.7,22
42813,30569,12/3/2025,10.9,20
42814,24641,12/23/2025,2.7,9
42815,12494,12/7/2025,4.4,20
42816,5268,12/10/2025,8.8,7
42817,14719,1/13/2026,3.2,0
42818,41813,1/2/2026,2.6,21
42819,9469,1/3/2026,1.4,11
42820,43879,11/26/2025,9.7,23
42821,11690,12/9/2025,1.1,23
42822,19560,12/24/2025,2.4,6
42823,45297,12/13/2025,5.8,17
42824,24214,1/13/2026,4.1,16
42825,16182,1/2/2026,8.3,13
42826,26166,11/24/2025,6.6,6
42827,1713,12/10/2025,1.3,9
42828,20921,12/31/2025,9.9,2
42829,3423,1/5/2026,5,10
42830,27945,12/1/2025,4.2,17
42831,42983,11/22/2025,10.2,10
42832,481,11/26/2025,2.9,19
42833,46901,11/19/2025,10.5,16
42834,31526,12/3/2025,1.7,19
42835,5443,11/25/2025,9.9,4
42836,48977,12/5/2025,1.2,2
42837,18079,12/4/2025,6.3,3
42838,11649,12/17/2025,8.5,16
42839,45556,12/2/2025,4.1,25
42840,10197,1/4/2026,1.4,16
42841,16209,1/11/2026,10.1,21
42842,33696,1/10/2026,3,11
42843,27089,12/31/2025,2.2,9
42844,12674,11/21/2025,3.9,4
42845,4189,12/16/2025,9,24
42846,22447,1/10/2026,5.9,8
42847,37804,1/10/2026,1.6,21
42848,19772,12/9/2025,6.9,5
42849,30735,12/27/2025,10.7,19
42850,9833,1/8/2026,10.3,4
42851,37460,12/8/2025,5.6,6
42852,6532,12/10/2025,9.2,1
42853,51,11/27/2025,4.1,11
42854,14831,1/2/2026,8.8,9
42855,1836,12/16/2025,3.4,10
42856,605,12/9/2025,5.2,23
42857,7654,12/18/2025,1.8,23
42858,18047,12/28/2025,8.3,4
42859,42017,12/18/2025,2.9,25
42860,22340,11/25/2025,3.2,10
42861,45029,12/8/2025,7.8,15
42862,42063,12/14/2025,1.6,7
42863,44210,12/28/2025,5,1
42864,20824,12/29/2025,9.2,22
42865,36415,12/31/2025,7.1,6
42866,36120,11/23/2025,5.1,2
42867,43029,12/25/2025,2.6,8
42868,28529,1/13/2026,8.1,22
42869,8152,12/3/2025,5.1,0
42870,40363,12/26/2025,1.7,0
42871,10341,1/10/2026,4.2,3
42872,47103,12/1/2025,3.1,6
42873,4744,11/18/2025,10.3,7
42874,20514,11/15/2025,2.4,9
42875,12535,12/16/2025,8.6,15
42876,30796,12/28/2025,9.7,14
42877,6106,1/5/2026,10.9,11
42878,18619,1/7/2026,2.2,12
42879,11390,11/25/2025,5,11
42880,2037,1/10/2026,3,19
42881,17257,12/12/2025,7,2
42882,9255,11/29/2025,1.1,9
42883,7582,12/10/2025,7.6,19
42884,15743,1/8/2026,1.1,20
42885,45179,12/31/2025,7.3,17
42886,33502,11/29/2025,4.5,2
42887,1329,12/11/2025,5.3,3
42888,35106,1/11/2026,3.8,19
42889,47501,11/28/2025,7.1,1
42890,4867,1/13/2026,10.2,1
42891,21661,1/3/2026,1.2,17
42892,41783,11/24/2025,4.7,6
42893,34219,12/22/2025,6.1,0
42894,42362,11/22/2025,8.4,14
42895,4367,1/1/2026,7.1,19
42896,27711,11/21/2025,8.5,25
42897,26737,11/24/2025,2,20
42898,35962,12/1/2025,8.3,15
42899,28806,12/15/2025,5.8,19
42900,4068,1/4/2026,9.3,21
42901,28201,11/29/2025,7.6,1
42902,38801,1/11/2026,10.9,22
42903,5450,12/22/2025,3.3,12
42904,15316,1/10/2026,4.6,15
42905,35291,12/27/2025,7.2,16
42906,8631,12/23/2025,10.2,4
42907,39288,1/8/2026,1.9,14
42908,12710,11/19/2025,8.9,19
42909,24444,12/22/2025,1.2,1
42910,38291,12/13/2025,6.5,19
42911,29018,1/9/2026,4.7,2
42912,22178,12/9/2025,7.9,1
42913,24794,12/8/2025,6.8,13
42914,21265,12/12/2025,3,6
42915,48358,12/28/2025,1.3,6
42916,36037,12/18/2025,4.5,8
42917,46073,1/8/2026,3.9,16
42918,43728,12/3/2025,6.1,11
42919,43712,12/9/2025,6.2,24
42920,16697,12/18/2025,5.5,19
42921,12126,1/9/2026,8.7,0
42922,28941,11/18/2025,9.5,2
42923,21972,12/8/2025,9.4,19
42924,23151,11/29/2025,10.7,8
42925,9783,11/29/2025,6.6,10
42926,33310,12/7/2025,2,6
42927,43240,1/9/2026,1.4,5
42928,7874,11/16/2025,10,2
42929,48389,12/21/2025,10.2,24
42930,6002,11/17/2025,8,23
42931,25964,1/4/2026,4.9,0
42932,32543,1/3/2026,3.3,23
42933,37471,12/27/2025,10,15
42934,25602,1/6/2026,10.7,7
42935,16081,12/5/2025,7.4,19
42936,15898,12/4/2025,5.2,10
42937,28728,1/13/2026,7.5,6
42938,17968,1/8/2026,10.8,23
42939,17589,12/3/2025,9.7,5
42940,6028,11/23/2025,6,5
42941,33826,12/5/2025,4.4,20
42942,39200,12/14/2025,6.6,23
42943,29235,11/29/2025,7.2,0
42944,12362,12/21/2025,8.1,12
42945,21320,11/15/2025,4.8,1
42946,26408,12/1/2025,7.1,21
42947,30900,1/8/2026,6.3,0
42948,39748,11/28/2025,5,16
42949,14424,11/24/2025,10.3,19
42950,26849,12/2/2025,2,16
42951,13711,12/22/2025,4.2,17
42952,38122,11/15/2025,2.7,9
42953,6348,11/15/2025,1.9,3
42954,12910,12/13/2025,5.9,25
42955,49890,11/27/2025,1.1,11
42956,16506,11/22/2025,6.5,22
42957,31413,12/25/2025,9.4,18
42958,26415,12/13/2025,3.5,16
42959,1938,12/20/2025,1.1,24
42960,19299,11/17/2025,6.7,10
42961,28293,12/9/2025,8.7,0
42962,20771,12/28/2025,9.8,19
42963,25856,11/19/2025,4.3,18
42964,26196,12/17/2025,10.6,14
42965,6359,11/27/2025,7.9,24
42966,33586,12/25/2025,4.3,15
42967,29815,11/14/2025,5.6,4
42968,14440,12/1/2025,10.1,11
42969,27343,12/18/2025,3.3,7
42970,25559,12/13/2025,2,6
42971,7925,12/26/2025,1.2,10
42972,13569,1/3/2026,10.4,0
42973,42308,11/22/2025,6.4,17
42974,13691,1/8/2026,5.8,13
42975,28574,11/24/2025,5.7,15
42976,38342,12/21/2025,2.5,18
42977,28260,1/4/2026,5.5,14
42978,8155,1/10/2026,9.9,10
42979,18183,12/31/2025,10.4,8
42980,5114,11/17/2025,6.4,7
42981,49656,12/28/2025,3.1,6
42982,32513,1/9/2026,6.2,17
42983,44163,12/8/2025,5.7,0
42984,20547,1/9/2026,2.6,8
42985,27514,11/29/2025,7,9
42986,16433,12/2/2025,4.3,16
42987,15360,1/3/2026,8.5,7
42988,29295,11/27/2025,9.7,21
42989,32880,12/3/2025,10,4
42990,48484,1/6/2026,2.5,5
42991,34346,12/29/2025,9.5,22
42992,19011,12/13/2025,3.3,19
42993,32004,12/7/2025,7.3,10
42994,14194,12/15/2025,3,3
42995,3518,11/29/2025,1.3,17
42996,6911,12/12/2025,7.4,25
42997,47707,11/14/2025,4.4,17
42998,21138,12/13/2025,7.9,1
42999,6207,12/3/2025,6.1,19
43000,21970,12/31/2025,8.6,25
43001,15195,12/23/2025,8.2,19
43002,28486,12/25/2025,10.5,0
43003,4672,11/17/2025,6.6,7
43004,833,11/26/2025,1.2,22
43005,794,1/10/2026,9.2,18
43006,3219,1/6/2026,8.6,5
43007,19259,11/19/2025,1.3,11
43008,33488,12/18/2025,1.8,10
43009,18984,1/1/2026,5,21
43010,18961,11/24/2025,9.8,16
43011,26806,12/15/2025,4.3,9
43012,26875,12/22/2025,6,13
43013,26482,11/15/2025,9.8,19
43014,46308,11/23/2025,4.2,22
43015,41853,11/16/2025,3.3,24
43016,716,11/28/2025,7,4
43017,42110,12/12/2025,8.3,12
43018,5378,11/29/2025,2.3,18
43019,21225,1/7/2026,2.7,22
43020,40065,12/19/2025,4.5,17
43021,37705,12/21/2025,5.8,12
43022,12369,11/26/2025,2.7,8
43023,11078,11/14/2025,2.1,2
43024,3360,1/5/2026,7,6
43025,18446,11/22/2025,2.1,13
43026,1902,12/20/2025,7.1,18
43027,35683,1/7/2026,1.8,1
43028,23059,11/14/2025,10.9,0
43029,10608,12/17/2025,1.6,12
43030,46079,11/22/2025,8.4,9
43031,8855,12/18/2025,5.8,22
43032,38364,12/7/2025,5.3,15
43033,976,12/25/2025,6.8,4
43034,19324,12/2/2025,9.1,6
43035,32236,11/16/2025,8.6,7
43036,15972,12/18/2025,2.8,8
43037,24964,12/10/2025,7.5,9
43038,25347,12/25/2025,8.3,2
43039,29412,1/7/2026,8.2,4
43040,45320,11/14/2025,10.4,22
43041,29783,12/7/2025,6,16
43042,8839,11/16/2025,4.8,23
43043,1264,12/17/2025,9,18
43044,39369,1/8/2026,10.9,12
43045,44947,11/20/2025,10.7,6
43046,19885,11/22/2025,1.7,7
43047,25843,12/10/2025,5.8,8
43048,30611,12/28/2025,4.3,6
43049,24873,12/1/2025,3.4,21
43050,33509,12/7/2025,8.2,21
43051,15615,12/16/2025,6.7,16
43052,24689,1/4/2026,10.6,2
43053,37332,1/7/2026,4,6
43054,223,1/12/2026,2.2,11
43055,35939,1/1/2026,3.2,13
43056,10797,12/4/2025,10.3,7
43057,7153,11/17/2025,1.8,4
43058,16050,12/31/2025,1.2,6
43059,31299,1/9/2026,9.5,0
43060,28842,12/5/2025,8.4,20
43061,36697,12/30/2025,4.6,2
43062,2048,1/9/2026,3,5
43063,49989,11/20/2025,1.1,22
43064,8250,12/18/2025,3.9,3
43065,13370,1/3/2026,5.7,6
43066,24074,12/1/2025,7,24
43067,3697,11/19/2025,7,0
43068,22259,11/17/2025,4.6,7
43069,29698,12/26/2025,8.4,25
43070,13255,11/27/2025,7.7,6
43071,45756,1/11/2026,10.4,0
43072,44544,11/24/2025,10.3,8
43073,33362,12/22/2025,5,0
43074,16415,12/10/2025,3.5,8
43075,716,11/22/2025,5.6,23
43076,2125,1/6/2026,8.5,24
43077,42981,12/30/2025,4.6,2
43078,13588,12/24/2025,5.1,8
43079,28300,12/11/2025,10.9,22
43080,39610,11/17/2025,5.1,17
43081,10403,12/13/2025,6.7,8
43082,36675,12/23/2025,2.6,15
43083,6846,12/14/2025,10.8,5
43084,45082,1/3/2026,2.3,13
43085,31807,1/6/2026,1.9,13
43086,9250,11/21/2025,4.2,2
43087,24871,11/18/2025,4,20
43088,37164,12/27/2025,6.6,15
43089,7998,11/23/2025,5.7,2
43090,2630,1/9/2026,6.7,12
43091,24550,11/21/2025,6.2,5
43092,26141,1/9/2026,7.6,10
43093,28959,11/16/2025,7.4,18
43094,17375,1/9/2026,1.1,6
43095,47547,12/20/2025,2.3,7
43096,39421,12/26/2025,3.6,24
43097,8919,11/23/2025,8.1,0
43098,2607,11/19/2025,2.4,25
43099,41952,12/8/2025,4.8,16
43100,43059,11/27/2025,2.2,22
43101,25998,12/27/2025,3,17
43102,17736,12/10/2025,1.6,22
43103,48820,12/31/2025,1.3,6
43104,46584,1/8/2026,8.6,0
43105,24825,12/22/2025,1.9,22
43106,22497,12/12/2025,8.2,8
43107,48249,1/4/2026,8,9
43108,47960,11/15/2025,7.8,0
43109,21443,12/11/2025,5.5,13
43110,1579,12/8/2025,5.9,20
43111,7826,1/13/2026,10.5,5
43112,9145,12/27/2025,9.1,20
43113,7271,1/11/2026,4.2,10
43114,39503,11/14/2025,2.4,11
43115,40805,1/7/2026,11,17
43116,428,1/3/2026,2.3,1
43117,32945,11/17/2025,10.4,25
43118,9958,11/17/2025,1.6,21
43119,47417,1/11/2026,3.3,9
43120,13475,11/29/2025,8.7,22
43121,13436,12/15/2025,4.9,9
43122,31283,11/21/2025,10.8,5
43123,30369,12/4/2025,6.1,0
43124,18858,12/28/2025,10.2,22
43125,33019,11/14/2025,1.7,4
43126,16460,11/25/2025,9.7,2
43127,44754,1/8/2026,9.7,25
43128,33738,12/30/2025,7,6
43129,42379,12/25/2025,10.2,1
43130,11602,12/29/2025,7.2,4
43131,13355,12/21/2025,8.1,9
43132,19302,11/24/2025,1.1,12
43133,30412,12/13/2025,10.9,9
43134,21698,12/2/2025,2.8,6
43135,10644,12/6/2025,6,24
43136,45614,12/4/2025,6.1,22
43137,20161,11/17/2025,2.4,20
43138,16142,12/11/2025,10.6,1
43139,42647,12/22/2025,7.2,8
43140,43576,12/7/2025,4.6,11
43141,31676,1/2/2026,3.1,3
43142,39464,1/11/2026,5.8,3
43143,25291,1/9/2026,8.1,7
43144,9861,12/19/2025,5.2,22
43145,24635,12/27/2025,1.9,16
43146,24585,12/17/2025,6.9,24
43147,40850,12/29/2025,8.7,9
43148,40894,1/1/2026,6,14
43149,30010,12/28/2025,9.7,22
43150,16909,1/1/2026,3.7,14
43151,30667,1/10/2026,10.7,11
43152,46197,12/2/2025,8.7,6
43153,3236,12/25/2025,5.4,16
43154,17619,12/22/2025,4.2,14
43155,12459,12/19/2025,1.6,14
43156,29768,12/7/2025,7.8,7
43157,30947,1/11/2026,8.5,0
43158,43649,12/20/2025,10.3,15
43159,42204,11/14/2025,2.7,18
43160,30541,1/8/2026,2.5,4
43161,49584,11/14/2025,10.1,0
43162,29986,1/2/2026,5.4,19
43163,23864,12/2/2025,7.4,8
43164,29448,12/22/2025,3.9,21
43165,36962,11/15/2025,7.2,2
43166,17172,12/28/2025,9.3,7
43167,4987,12/12/2025,5.2,8
43168,11092,12/1/2025,9.5,6
43169,17229,12/1/2025,2.1,7
43170,23215,12/29/2025,10.2,23
43171,32661,12/27/2025,8.9,12
43172,12654,12/17/2025,8.3,16
43173,25552,11/22/2025,5.5,21
43174,44424,12/25/2025,6,22
43175,32159,12/20/2025,9.2,2
43176,1272,12/6/2025,4,19
43177,11347,12/5/2025,5.7,5
43178,14167,11/24/2025,6.7,8
43179,10198,12/11/2025,4.6,17
43180,43854,11/21/2025,10,2
43181,17883,12/31/2025,7.1,18
43182,21974,12/17/2025,5.2,3
43183,25723,1/12/2026,2.8,24
43184,20038,12/16/2025,1.3,9
43185,11720,12/19/2025,4.8,8
43186,8026,12/16/2025,10.2,15
43187,13810,12/30/2025,1.8,8
43188,29858,1/6/2026,10,10
43189,47554,11/26/2025,1.4,10
43190,49614,12/17/2025,8.7,16
43191,42442,11/29/2025,1.1,19
43192,12560,12/25/2025,6.8,11
43193,42809,1/3/2026,9.7,10
43194,46871,1/8/2026,2.3,22
43195,27678,11/22/2025,2,14
43196,21965,12/19/2025,8.6,18
43197,1560,11/15/2025,1.6,16
43198,44806,11/20/2025,5.3,3
43199,30029,12/11/2025,3.1,20
43200,46792,12/19/2025,5.5,1
43201,19246,11/30/2025,4.7,0
43202,47455,12/1/2025,4.6,22
43203,3773,12/3/2025,3.6,9
43204,21449,12/3/2025,1.7,13
43205,18020,12/13/2025,3.6,0
43206,37839,11/21/2025,7.7,11
43207,21323,11/30/2025,3.8,8
43208,43922,12/29/2025,2.7,5
43209,7566,12/12/2025,4.3,0
43210,14338,11/18/2025,5.4,7
43211,46818,12/26/2025,3.3,9
43212,2610,11/30/2025,1.8,16
43213,37742,11/30/2025,7.7,17
43214,40081,11/27/2025,7.7,24
43215,36645,11/30/2025,10.9,4
43216,13223,11/19/2025,9.6,11
43217,7497,12/5/2025,9.8,23
43218,26988,11/25/2025,6.9,7
43219,49715,11/26/2025,4.1,23
43220,30175,11/20/2025,5.9,7
43221,19191,1/13/2026,3.2,6
43222,40223,12/3/2025,7.6,22
43223,7040,1/2/2026,8.9,5
43224,24318,11/18/2025,1.8,22
43225,18627,11/22/2025,8.4,17
43226,11997,11/19/2025,7.7,17
43227,48384,1/3/2026,6.6,8
43228,10295,12/31/2025,10.5,18
43229,38939,11/28/2025,10.6,5
43230,45873,12/25/2025,3.6,2
43231,43577,1/13/2026,6.2,16
43232,12342,1/6/2026,8.1,0
43233,20774,11/28/2025,10.6,8
43234,24044,1/6/2026,3.2,22
43235,27467,1/9/2026,8.7,7
43236,26890,11/16/2025,3.1,6
43237,12158,12/12/2025,9,21
43238,413,12/4/2025,5.8,25
43239,40429,11/25/2025,1.9,23
43240,24040,11/24/2025,2.5,2
43241,8872,12/27/2025,4.5,17
43242,21723,11/14/2025,2.6,20
43243,20825,12/10/2025,2,21
43244,27611,11/20/2025,2.9,22
43245,30230,12/31/2025,7.9,20
43246,17472,12/24/2025,4.2,7
43247,11912,1/4/2026,2.4,12
43248,25286,12/5/2025,2.9,20
43249,35702,1/8/2026,7.9,23
43250,36896,12/8/2025,1.1,5
43251,13288,1/6/2026,7,23
43252,36176,11/28/2025,6.5,4
43253,25048,11/30/2025,4.4,21
43254,37924,11/30/2025,10.7,21
43255,26177,12/15/2025,1.2,25
43256,3040,11/26/2025,2.9,17
43257,28275,11/28/2025,10,11
43258,48670,11/17/2025,10.6,5
43259,12598,1/8/2026,10.8,17
43260,30326,11/14/2025,6,5
43261,32073,12/31/2025,1.6,17
43262,26770,12/19/2025,1.4,21
43263,10768,12/15/2025,5.8,25
43264,7249,12/8/2025,7,6
43265,6204,11/17/2025,9.9,7
43266,35664,12/2/2025,2.5,18
43267,22993,12/16/2025,3.2,11
43268,37169,1/7/2026,10.7,8
43269,36718,1/13/2026,4.2,23
43270,39805,1/7/2026,5,17
43271,17713,12/13/2025,10.6,25
43272,40702,12/18/2025,8.5,5
43273,42874,12/23/2025,9.3,22
43274,42670,11/29/2025,1.2,15
43275,14371,12/4/2025,10.4,24
43276,10177,11/17/2025,3.9,10
43277,1133,12/6/2025,10.6,1
43278,2451,12/15/2025,5.7,6
43279,48373,12/30/2025,3.6,3
43280,17346,12/16/2025,7.2,14
43281,22730,11/24/2025,10.5,16
43282,10368,12/4/2025,6.2,6
43283,43483,12/12/2025,6.9,4
43284,14567,12/21/2025,1.5,23
43285,30955,11/26/2025,4.8,14
43286,5620,12/23/2025,10.7,7
43287,726,12/22/2025,2.4,13
43288,22066,1/6/2026,10.7,6
43289,10511,12/5/2025,1.6,1
43290,29202,1/8/2026,7.1,25
43291,46108,11/18/2025,10.5,4
43292,10361,1/13/2026,9.4,16
43293,4103,1/10/2026,10.2,17
43294,36020,12/29/2025,8.1,17
43295,14279,12/1/2025,2.4,16
43296,17440,12/9/2025,10.3,0
43297,10744,12/12/2025,6.8,14
43298,41067,11/18/2025,4.7,18
43299,31638,12/10/2025,5.5,6
43300,34844,12/25/2025,10.1,23
43301,46181,12/19/2025,4.5,2
43302,20755,12/26/2025,8.4,8
43303,325,12/26/2025,4.7,21
43304,5487,12/28/2025,2.3,22
43305,8320,12/5/2025,7.9,7
43306,24937,12/7/2025,5.5,17
43307,24039,11/26/2025,4.3,20
43308,48714,1/4/2026,2.3,2
43309,49552,12/15/2025,3.5,19
43310,28636,11/19/2025,9.9,16
43311,7707,12/2/2025,5.7,15
43312,14895,1/11/2026,8.5,12
43313,43473,11/18/2025,8.7,13
43314,15056,11/28/2025,10.8,25
43315,5611,11/21/2025,6.5,9
43316,22653,12/27/2025,7.3,3
43317,45676,12/9/2025,6.8,24
43318,33044,12/4/2025,8.6,21
43319,36823,12/6/2025,8.4,8
43320,46753,1/6/2026,3.9,7
43321,36979,11/27/2025,5.1,8
43322,12847,1/2/2026,10.4,12
43323,32515,12/12/2025,2.2,1
43324,3592,11/25/2025,1.3,24
43325,2759,1/12/2026,9,9
43326,3775,12/8/2025,5.5,13
43327,27029,12/12/2025,2.4,14
43328,24291,12/8/2025,8.4,23
43329,43905,1/4/2026,6.7,23
43330,16139,1/13/2026,8,3
43331,3491,1/13/2026,2.8,1
43332,12428,12/18/2025,3.5,11
43333,33297,12/12/2025,3.7,21
43334,7710,12/10/2025,8,22
43335,5162,11/27/2025,9.3,15
43336,4634,12/6/2025,6.6,7
43337,26714,12/28/2025,8.6,5
43338,1886,12/31/2025,3,20
43339,25736,1/13/2026,10.3,1
43340,37441,11/28/2025,2.5,20
43341,8577,12/21/2025,9.8,7
43342,10713,12/25/2025,3.5,13
43343,45374,12/21/2025,3.2,0
43344,23075,11/27/2025,8.4,4
43345,1056,12/9/2025,2.3,14
43346,10969,1/2/2026,1.1,13
43347,34357,1/9/2026,5.8,17
43348,181,12/15/2025,7.6,7
43349,39713,11/15/2025,2.2,19
43350,35636,11/25/2025,6.3,20
43351,2959,11/18/2025,9.8,8
43352,2887,1/6/2026,6.2,21
43353,20067,11/28/2025,1.5,18
43354,46245,12/4/2025,3.2,5
43355,34377,12/19/2025,10.1,11
43356,33069,11/25/2025,10.8,15
43357,47284,12/13/2025,9.9,3
43358,43819,12/11/2025,11,10
43359,47381,12/22/2025,8.5,11
43360,26161,1/12/2026,10.7,23
43361,25486,11/15/2025,6.2,19
43362,7461,12/12/2025,10.2,10
43363,46712,1/6/2026,3.6,22
43364,20489,12/13/2025,2.1,13
43365,4142,12/16/2025,1,6
43366,19949,1/7/2026,9,13
43367,32199,12/8/2025,5,16
43368,23702,11/18/2025,3.2,22
43369,6421,12/24/2025,4.1,23
43370,49171,12/31/2025,8.1,20
43371,2083,12/25/2025,4.5,5
43372,17607,11/30/2025,9,5
43373,48460,11/28/2025,1.3,2
43374,2687,1/2/2026,5.9,8
43375,2071,12/4/2025,4.5,20
43376,4471,1/7/2026,1.5,14
43377,19076,12/7/2025,10.1,25
43378,10278,12/11/2025,5.2,15
43379,39298,11/27/2025,5.7,18
43380,23688,1/6/2026,7.2,8
43381,26601,12/2/2025,10.4,17
43382,15925,11/24/2025,11,6
43383,49550,11/30/2025,8.8,18
43384,7592,11/30/2025,4.6,23
43385,33273,12/9/2025,7.5,8
43386,26360,12/23/2025,2.9,16
43387,26853,11/14/2025,4.7,24
43388,49170,11/15/2025,9,9
43389,37859,12/19/2025,8.5,19
43390,18067,12/19/2025,2.6,24
