ride_id,rider_id,rider_name,rider_city,rider_rating,signup_date,driver_id,driver_name,driver_city,driver_rating,ride_city,ride_status,request_time,start_time,end_time,waiting_time_min,ride_duration_min,distance_km,fare_amount,payment_method,payment_time,is_paid,fare_per_km,ride_date
RID34708,R2892,Rider_2892,Delhi,4.0,2024-11-25,D1102,Driver_1102,Delhi,3.6,Delhi,COMPLETED,2025-05-29 09:43:58,2025-05-29 10:05:26,2025-05-29 10:25:27,21.47,20.02,5.12,51.2,UPI,2025-05-29 10:25:26,True,10.0,2025-05-29
RID40784,R3859,Rider_3859,Delhi,4.5,2022-05-26,D4305,Driver_4305,Hyderabad,3.5,Hyderabad,COMPLETED,2023-11-17 09:19:24,2023-11-17 09:36:15,2023-11-17 10:03:30,16.85,27.25,7.97,91.66,CARD,2023-11-17 10:03:30,True,11.5,2023-11-17
RID33541,R3088,Rider_3088,Delhi,4.7,2023-12-16,D1746,Driver_1746,Bangalore,4.3,Bangalore,COMPLETED,2025-03-04 12:15:31,2025-03-04 12:25:53,2025-03-04 12:40:52,10.37,14.98,13.86,235.62,UPI,2025-03-04 12:40:52,True,17.0,2025-03-04
RID43166,R5125,Rider_5125,Delhi,4.0,2023-05-05,D1788,Driver_1788,Hyderabad,4.0,Hyderabad,COMPLETED,2024-04-03 07:22:45,2024-04-03 07:38:10,2024-04-03 07:53:54,15.42,15.73,9.81,112.82,UPI,2024-04-03 07:53:54,True,11.5,2024-04-03
RID46247,R2314,Rider_2314,Bangalore,4.3,2023-09-20,D1769,Driver_1769,Chennai,4.5,Chennai,COMPLETED,2025-09-26 20:51:17,2025-09-26 21:01:23,2025-09-26 21:29:14,10.1,27.85,7.84,125.44,UPI,2025-09-26 21:29:14,True,16.0,2025-09-26
RID33760,R5893,Rider_5893,Mumbai,4.5,2024-12-16,D4830,Driver_4830,Mumbai,4.0,Mumbai,COMPLETED,2024-07-02 05:03:04,2024-07-02 05:16:48,2024-07-02 05:28:03,13.73,11.25,5.71,68.52,UPI,2024-07-02 05:28:03,True,12.0,2024-07-02
RID42497,R7844,Rider_7844,Chennai,4.5,2025-08-20,D1596,Driver_1596,Bangalore,4.5,Bangalore,COMPLETED,2025-11-27 07:51:44,2025-11-27 08:02:45,2025-11-27 08:23:45,11.02,21.0,12.54,213.18,CARD,2025-11-27 08:23:45,True,17.0,2025-11-27
RID48005,R8111,Rider_8111,Delhi,4.4,2024-11-03,D4730,Driver_4730,Delhi,4.0,Delhi,COMPLETED,2023-08-01 01:12:24,2023-08-01 01:33:12,2023-08-01 01:50:54,20.8,17.7,11.19,111.9,UPI,2023-08-01 01:50:53,True,10.0,2023-08-01
RID42104,R3911,Rider_3911,Hyderabad,4.4,2024-02-12,D2537,Driver_2537,Mumbai,3.9,Mumbai,COMPLETED,2024-08-14 07:14:40,2024-08-14 07:29:01,2024-08-14 07:48:22,14.35,19.35,10.82,129.84,CARD,2024-08-14 07:48:22,True,12.0,2024-08-14
RID41948,R2372,Rider_2372,Chennai,3.8,2025-09-11,D2382,Driver_2382,Bangalore,4.9,Bangalore,COMPLETED,2023-01-18 07:41:44,2023-01-18 07:49:08,2023-01-18 08:06:20,7.4,17.2,10.77,215.4,UPI,2023-01-18 08:06:20,True,20.0,2023-01-18
RID43925,R6090,Rider_6090,Mumbai,4.1,2025-08-03,D776,Driver_776,Chennai,4.0,Chennai,COMPLETED,2023-12-06 12:28:05,2023-12-06 12:40:42,2023-12-06 12:53:45,12.62,13.05,3.26,42.38,CASH,2023-12-06 12:53:44,True,13.0,2023-12-06
RID35022,R9154,Rider_9154,Delhi,4.3,2022-05-28,D770,Driver_770,Hyderabad,3.8,Hyderabad,COMPLETED,2025-07-14 21:38:48,2025-07-14 21:54:51,2025-07-14 22:17:36,16.05,22.75,12.93,148.69,CARD,2025-07-14 22:17:35,True,11.5,2025-07-14
RID41012,R1228,Rider_1228,Chennai,4.3,2025-09-18,D3040,Driver_3040,Mumbai,4.3,Mumbai,COMPLETED,2024-02-21 04:25:29,2024-02-21 04:38:54,2024-02-21 05:04:03,13.42,25.15,8.06,120.9,CASH,2024-02-21 05:04:03,True,15.0,2024-02-21
RID44858,R1753,Rider_1753,Mumbai,3.8,2024-06-01,D73,Driver_73,Bangalore,4.9,Bangalore,COMPLETED,2025-01-31 13:59:09,2025-01-31 14:05:32,2025-01-31 14:17:34,6.38,12.03,12.77,255.4,UPI,2025-01-31 14:17:33,True,20.0,2025-01-31
RID36429,R4934,Rider_4934,Bangalore,4.1,2025-01-27,D1358,Driver_1358,Mumbai,3.6,Mumbai,COMPLETED,2025-06-27 15:21:19,2025-06-27 15:38:39,2025-06-27 15:55:05,17.33,16.43,6.55,78.6,UPI,2025-06-27 15:55:04,True,12.0,2025-06-27
RID36435,R1118,Rider_1118,Delhi,3.8,2023-06-07,D4319,Driver_4319,Hyderabad,4.3,Hyderabad,COMPLETED,2025-06-19 05:53:19,2025-06-19 06:07:31,2025-06-19 06:36:06,14.2,28.58,9.03,130.94,CARD,2025-06-19 06:36:05,True,14.5,2025-06-19
RID42064,R2241,Rider_2241,Bangalore,3.8,2024-08-07,D3950,Driver_3950,Mumbai,3.7,Mumbai,COMPLETED,2025-04-26 04:04:11,2025-04-26 04:20:26,2025-04-26 04:49:33,16.25,29.12,10.62,127.44,CARD,2025-04-26 04:49:32,True,12.0,2025-04-26
RID45429,R6270,Rider_6270,Hyderabad,4.3,2025-05-19,D429,Driver_429,Hyderabad,4.5,Hyderabad,COMPLETED,2023-07-06 18:53:44,2023-07-06 19:05:06,2023-07-06 19:19:51,11.37,14.75,8.49,123.11,CASH,2023-07-06 19:19:50,True,14.5,2023-07-06
RID41267,R5830,Rider_5830,Mumbai,4.6,2024-10-22,D1104,Driver_1104,Chennai,4.0,Chennai,COMPLETED,2024-08-30 01:09:41,2024-08-30 01:23:23,2024-08-30 01:47:36,13.7,24.22,10.07,130.91,CARD,2024-08-30 01:47:36,True,13.0,2024-08-30
RID40151,R3098,Rider_3098,Mumbai,4.2,2025-12-01,D874,Driver_874,Mumbai,4.0,Mumbai,COMPLETED,2024-11-01 04:36:33,2024-11-01 04:52:18,2024-11-01 05:07:01,15.75,14.72,5.38,64.56,UPI,2024-11-01 05:07:01,True,12.0,2024-11-01
RID33858,R262,Rider_262,Chennai,4.7,2023-07-03,D4714,Driver_4714,Mumbai,4.0,Mumbai,COMPLETED,2023-11-14 22:44:00,2023-11-14 22:58:20,2023-11-14 23:09:35,14.33,11.25,9.84,118.08,CASH,2023-11-14 23:09:35,True,12.0,2023-11-14
RID43524,R8724,Rider_8724,Hyderabad,4.6,2025-05-23,D554,Driver_554,Hyderabad,4.1,Hyderabad,COMPLETED,2023-10-05 00:44:41,2023-10-05 00:58:50,2023-10-05 01:13:54,14.15,15.07,11.33,164.28,UPI,2023-10-05 01:13:53,True,14.5,2023-10-05
RID47951,R4103,Rider_4103,Mumbai,3.7,2025-01-13,D3181,Driver_3181,Mumbai,4.4,Mumbai,COMPLETED,2025-06-28 15:53:47,2025-06-28 16:05:56,2025-06-28 16:28:30,12.15,22.57,3.26,48.9,CARD,2025-06-28 16:28:30,True,15.0,2025-06-28
RID48097,R1657,Rider_1657,Bangalore,4.4,2025-12-01,D2904,Driver_2904,Mumbai,4.1,Mumbai,COMPLETED,2023-04-19 17:00:34,2023-04-19 17:16:20,2023-04-19 17:36:31,15.77,20.18,9.9,148.5,CARD,2023-04-19 17:36:31,True,15.0,2023-04-19
RID48317,R141,Rider_141,Delhi,3.9,2024-04-09,D3459,Driver_3459,Mumbai,3.7,Mumbai,COMPLETED,2023-04-03 21:31:40,2023-04-03 21:48:17,2023-04-03 22:04:28,16.62,16.18,7.85,94.2,CASH,2023-04-03 22:04:27,True,12.0,2023-04-03
RID35933,R621,Rider_621,Chennai,4.8,2022-06-26,D3630,Driver_3630,Hyderabad,4.3,Hyderabad,COMPLETED,2024-09-18 08:14:10,2024-09-18 08:27:20,2024-09-18 08:39:29,13.17,12.15,8.39,121.66,UPI,2024-09-18 08:39:29,True,14.5,2024-09-18
RID39791,R199,Rider_199,Mumbai,4.3,2024-05-09,D4482,Driver_4482,Bangalore,4.9,Bangalore,COMPLETED,2023-09-22 18:32:45,2023-09-22 18:40:57,2023-09-22 19:00:09,8.2,19.2,12.39,247.8,CARD,2023-09-22 19:00:09,True,20.0,2023-09-22
RID47118,R9118,Rider_9118,Bangalore,4.7,2024-09-15,D3371,Driver_3371,Bangalore,4.4,Bangalore,COMPLETED,2023-03-13 21:33:45,2023-03-13 21:44:28,2023-03-13 21:54:49,10.72,10.35,5.82,98.94,UPI,2023-03-13 21:54:48,True,17.0,2023-03-13
RID45336,R8355,Rider_8355,Bangalore,4.0,2024-07-02,D96,Driver_96,Delhi,3.6,Delhi,COMPLETED,2024-09-20 20:38:10,2024-09-20 20:56:23,2024-09-20 21:13:00,18.22,16.62,9.66,96.6,CASH,2024-09-20 21:12:59,True,10.0,2024-09-20
RID39847,R5737,Rider_5737,Delhi,3.8,2024-07-04,D3826,Driver_3826,Bangalore,4.1,Bangalore,COMPLETED,2024-04-10 22:07:15,2024-04-10 22:16:52,2024-04-10 22:33:38,9.62,16.77,12.97,259.4,CARD,2024-04-10 22:33:38,True,20.0,2024-04-10
RID39263,R2736,Rider_2736,Hyderabad,4.7,2025-05-15,D3186,Driver_3186,Mumbai,4.2,Mumbai,COMPLETED,2024-10-15 10:11:44,2024-10-15 10:28:02,2024-10-15 10:53:16,16.3,25.23,7.53,112.95,UPI,2024-10-15 10:53:16,True,15.0,2024-10-15
RID42324,R6693,Rider_6693,Bangalore,4.6,2023-05-01,D3204,Driver_3204,Chennai,4.8,Chennai,COMPLETED,2023-06-10 01:55:16,2023-06-10 02:04:38,2023-06-10 02:34:17,9.37,29.65,11.25,213.75,UPI,2023-06-10 02:34:17,True,19.0,2023-06-10
RID38048,R5537,Rider_5537,Hyderabad,4.2,2025-05-13,D3943,Driver_3943,Delhi,3.5,Delhi,COMPLETED,2025-02-07 00:59:59,2025-02-07 01:20:07,2025-02-07 01:49:07,20.13,29.0,13.47,134.7,CARD,2025-02-07 01:49:07,True,10.0,2025-02-07
RID45145,R4670,Rider_4670,Delhi,4.3,2022-09-14,D3455,Driver_3455,Hyderabad,4.1,Hyderabad,COMPLETED,2024-02-16 07:51:04,2024-02-16 08:05:55,2024-02-16 08:29:55,14.85,24.0,3.52,51.04,UPI,2024-02-16 08:29:55,True,14.5,2024-02-16
RID45573,R1075,Rider_1075,Delhi,3.6,2024-08-31,D967,Driver_967,Bangalore,4.5,Bangalore,COMPLETED,2025-08-18 19:46:38,2025-08-18 19:55:13,2025-08-18 20:19:16,8.58,24.05,2.14,42.8,UPI,2025-08-18 20:19:16,True,20.0,2025-08-18
RID40826,R8508,Rider_8508,Bangalore,4.0,2024-12-01,D1092,Driver_1092,Hyderabad,4.2,Hyderabad,COMPLETED,2023-12-02 06:49:33,2023-12-02 07:02:59,2023-12-02 07:32:09,13.43,29.17,8.3,120.35,CASH,2023-12-02 07:32:09,True,14.5,2023-12-02
RID45563,R8046,Rider_8046,Hyderabad,3.8,2024-09-06,D1799,Driver_1799,Mumbai,3.9,Mumbai,COMPLETED,2023-07-03 14:01:18,2023-07-03 14:18:15,2023-07-03 14:30:39,16.95,12.4,7.43,89.16,UPI,2023-07-03 14:30:39,True,12.0,2023-07-03
RID39554,R9493,Rider_9493,Mumbai,4.3,2023-12-08,D1743,Driver_1743,Delhi,4.2,Delhi,COMPLETED,2025-06-30 18:47:54,2025-06-30 19:04:46,2025-06-30 19:21:19,16.87,16.55,7.44,96.72,UPI,2025-06-30 19:21:19,True,13.0,2025-06-30
RID48678,R8339,Rider_8339,Delhi,4.3,2025-04-18,D3708,Driver_3708,Chennai,3.9,Chennai,COMPLETED,2023-01-05 23:22:39,2023-01-05 23:33:18,2023-01-05 23:55:31,10.65,22.22,9.81,127.53,CASH,2023-01-05 23:55:31,True,13.0,2023-01-05
RID46084,R5286,Rider_5286,Mumbai,4.2,2025-09-08,D1637,Driver_1637,Bangalore,4.5,Bangalore,COMPLETED,2025-10-16 10:16:40,2025-10-16 10:27:03,2025-10-16 10:51:58,10.38,24.92,5.08,86.36,CARD,2025-10-16 10:51:58,True,17.0,2025-10-16
RID48342,R8365,Rider_8365,Hyderabad,4.2,2022-07-31,D172,Driver_172,Chennai,4.4,Chennai,COMPLETED,2024-02-29 01:24:31,2024-02-29 01:36:09,2024-02-29 01:59:05,11.63,22.93,4.96,79.36,UPI,2024-02-29 01:59:04,True,16.0,2024-02-29
RID35592,R7946,Rider_7946,Bangalore,4.2,2025-09-10,D3501,Driver_3501,Delhi,3.5,Delhi,COMPLETED,2023-09-25 19:35:22,2023-09-25 19:57:33,2023-09-25 20:26:06,22.18,28.55,5.48,54.8,CASH,2023-09-25 20:26:05,True,10.0,2023-09-25
RID41405,R3590,Rider_3590,Bangalore,4.5,2025-06-28,D2732,Driver_2732,Bangalore,4.6,Bangalore,COMPLETED,2025-10-26 16:58:10,2025-10-26 17:07:39,2025-10-26 17:22:35,9.48,14.93,10.33,206.6,CASH,2025-10-26 17:22:34,True,20.0,2025-10-26
RID41438,R5392,Rider_5392,Chennai,3.9,2023-01-08,D1057,Driver_1057,Chennai,4.6,Chennai,COMPLETED,2023-05-03 02:26:30,2023-05-03 02:35:55,2023-05-03 03:04:20,9.42,28.42,8.52,161.88,CARD,2023-05-03 03:04:20,True,19.0,2023-05-03
RID43298,R416,Rider_416,Mumbai,3.8,2024-08-16,D3145,Driver_3145,Chennai,4.8,Chennai,COMPLETED,2025-01-17 02:09:04,2025-01-17 02:16:46,2025-01-17 02:45:15,7.7,28.48,7.54,143.26,UPI,2025-01-17 02:45:15,True,19.0,2025-01-17
RID46768,R1000,Rider_1000,Bangalore,4.6,2025-05-02,D1494,Driver_1494,Hyderabad,3.9,Hyderabad,COMPLETED,2025-04-16 08:22:49,2025-04-16 08:35:16,2025-04-16 08:52:35,12.45,17.32,12.98,149.27,UPI,2025-04-16 08:52:35,True,11.5,2025-04-16
RID39622,R2371,Rider_2371,Bangalore,3.7,2022-09-25,D2691,Driver_2691,Mumbai,3.9,Mumbai,COMPLETED,2025-01-15 19:31:49,2025-01-15 19:46:53,2025-01-15 20:09:59,15.07,23.1,8.35,100.2,CARD,2025-01-15 20:09:58,True,12.0,2025-01-15
RID35390,R990,Rider_990,Mumbai,4.4,2022-01-23,D4856,Driver_4856,Bangalore,4.2,Bangalore,COMPLETED,2025-05-04 11:15:59,2025-05-04 11:24:54,2025-05-04 11:37:48,8.92,12.9,7.13,142.6,UPI,2025-05-04 11:37:48,True,20.0,2025-05-04
RID46748,R8602,Rider_8602,Delhi,4.7,2023-09-20,D2281,Driver_2281,Bangalore,4.6,Bangalore,COMPLETED,2024-08-20 23:16:24,2024-08-20 23:26:28,2024-08-20 23:54:38,10.07,28.17,10.07,171.19,CARD,2024-08-20 23:54:38,True,17.0,2024-08-20
RID41022,R7327,Rider_7327,Delhi,4.3,2023-03-26,D3395,Driver_3395,Bangalore,4.4,Bangalore,COMPLETED,2025-01-07 13:40:15,2025-01-07 13:51:01,2025-01-07 14:01:18,10.77,10.28,9.81,166.77,CARD,2025-01-07 14:01:17,True,17.0,2025-01-07
RID47164,R2426,Rider_2426,Chennai,3.8,2023-11-02,D4268,Driver_4268,Hyderabad,3.6,Hyderabad,COMPLETED,2023-08-29 18:19:34,2023-08-29 18:34:39,2023-08-29 18:52:31,15.08,17.87,4.52,51.98,UPI,2023-08-29 18:52:31,True,11.5,2023-08-29
RID35477,R7341,Rider_7341,Hyderabad,3.8,2025-11-07,D3724,Driver_3724,Mumbai,3.8,Mumbai,COMPLETED,2024-05-24 07:07:24,2024-05-24 07:22:22,2024-05-24 07:33:05,14.97,10.72,2.63,31.56,CASH,2024-05-24 07:33:05,True,12.0,2024-05-24
RID48772,R2853,Rider_2853,Hyderabad,4.4,2024-02-17,D1590,Driver_1590,Delhi,4.0,Delhi,COMPLETED,2024-09-16 09:48:27,2024-09-16 10:07:40,2024-09-16 10:29:01,19.22,21.35,7.3,73.0,CASH,2024-09-16 10:29:00,True,10.0,2024-09-16
RID42055,R7719,Rider_7719,Delhi,3.7,2023-12-12,D4627,Driver_4627,Delhi,3.4,Delhi,COMPLETED,2026-01-02 07:49:28,2026-01-02 08:10:42,2026-01-02 08:35:25,21.23,24.72,11.22,112.2,CASH,2026-01-02 08:35:24,True,10.0,2026-01-02
RID33661,R1550,Rider_1550,Bangalore,4.2,2024-11-08,D4519,Driver_4519,Hyderabad,3.9,Hyderabad,COMPLETED,2024-04-13 03:02:51,2024-04-13 03:18:36,2024-04-13 03:43:22,15.75,24.77,10.51,120.86,UPI,2024-04-13 03:43:22,True,11.5,2024-04-13
RID48438,R1072,Rider_1072,Delhi,4.7,2022-06-14,D276,Driver_276,Chennai,4.3,Chennai,COMPLETED,2025-11-10 09:05:35,2025-11-10 09:17:26,2025-11-10 09:34:40,11.85,17.23,12.13,194.08,CARD,2025-11-10 09:34:40,True,16.0,2025-11-10
RID45790,R5857,Rider_5857,Mumbai,3.7,2025-04-12,D4814,Driver_4814,Delhi,3.4,Delhi,COMPLETED,2025-05-28 22:03:13,2025-05-28 22:25:52,2025-05-28 22:43:13,22.65,17.35,3.12,31.2,CASH,2025-05-28 22:43:12,True,10.0,2025-05-28
RID41340,R8425,Rider_8425,Bangalore,4.5,2022-04-23,D1929,Driver_1929,Mumbai,4.5,Mumbai,COMPLETED,2023-06-27 12:00:02,2023-06-27 12:12:42,2023-06-27 12:25:11,12.67,12.48,12.86,192.9,CASH,2023-06-27 12:25:11,True,15.0,2023-06-27
RID42886,R6396,Rider_6396,Chennai,4.8,2024-11-27,D670,Driver_670,Bangalore,4.3,Bangalore,COMPLETED,2025-06-12 15:34:34,2025-06-12 15:44:52,2025-06-12 16:05:16,10.3,20.4,6.41,108.97,UPI,2025-06-12 16:05:15,True,17.0,2025-06-12
RID42846,R5797,Rider_5797,Mumbai,4.2,2024-05-09,D327,Driver_327,Bangalore,4.3,Bangalore,COMPLETED,2023-05-30 12:05:16,2023-05-30 12:14:41,2023-05-30 12:40:07,9.42,25.43,9.11,182.2,CARD,2023-05-30 12:40:06,True,20.0,2023-05-30
RID33578,R8050,Rider_8050,Chennai,4.6,2024-10-06,D3079,Driver_3079,Bangalore,5.0,Bangalore,COMPLETED,2023-11-04 20:29:27,2023-11-04 20:39:03,2023-11-04 20:53:22,9.6,14.32,3.51,70.2,CARD,2023-11-04 20:53:21,True,20.0,2023-11-04
RID34521,R8836,Rider_8836,Hyderabad,3.6,2023-09-07,D1010,Driver_1010,Chennai,4.8,Chennai,COMPLETED,2024-05-19 20:13:57,2024-05-19 20:22:31,2024-05-19 20:49:21,8.57,26.83,12.76,242.44,CARD,2024-05-19 20:49:21,True,19.0,2024-05-19
RID43162,R903,Rider_903,Delhi,4.2,2022-09-01,D1535,Driver_1535,Delhi,3.7,Delhi,COMPLETED,2025-12-16 06:47:23,2025-12-16 07:08:15,2025-12-16 07:30:53,20.87,22.63,11.17,111.7,CASH,2025-12-16 07:30:52,True,10.0,2025-12-16
RID39719,R7120,Rider_7120,Bangalore,4.4,2024-03-24,D2355,Driver_2355,Delhi,3.9,Delhi,COMPLETED,2025-08-05 22:33:35,2025-08-05 22:51:29,2025-08-05 23:04:08,17.9,12.65,13.01,130.1,CASH,2025-08-05 23:04:07,True,10.0,2025-08-05
RID34405,R196,Rider_196,Chennai,4.3,2023-07-31,D3899,Driver_3899,Hyderabad,3.6,Hyderabad,COMPLETED,2026-01-14 09:07:33,2026-01-14 09:20:48,2026-01-14 09:47:09,13.25,26.35,12.87,148.0,UPI,2026-01-14 09:47:09,True,11.5,2026-01-14
RID34783,R9639,Rider_9639,Delhi,3.8,2023-08-19,D1003,Driver_1003,Bangalore,4.9,Bangalore,COMPLETED,2024-09-14 13:38:29,2024-09-14 13:45:42,2024-09-14 14:14:43,7.22,29.02,12.38,247.6,CARD,2024-09-14 14:14:42,True,20.0,2024-09-14
RID48829,R2760,Rider_2760,Hyderabad,3.9,2026-01-19,D1282,Driver_1282,Hyderabad,4.1,Hyderabad,COMPLETED,2024-01-25 16:08:56,2024-01-25 16:23:49,2024-01-25 16:49:12,14.88,25.38,11.5,166.75,CARD,2024-01-25 16:49:12,True,14.5,2024-01-25
RID44211,R5567,Rider_5567,Delhi,3.7,2024-11-08,D4297,Driver_4297,Bangalore,4.1,Bangalore,COMPLETED,2023-07-27 02:21:44,2023-07-27 02:34:03,2023-07-27 02:46:21,12.32,12.3,9.86,167.62,CARD,2023-07-27 02:46:20,True,17.0,2023-07-27
RID41493,R8464,Rider_8464,Bangalore,4.5,2024-04-24,D4431,Driver_4431,Chennai,3.9,Chennai,COMPLETED,2023-08-03 14:52:05,2023-08-03 15:05:30,2023-08-03 15:28:59,13.42,23.48,8.67,112.71,CASH,2023-08-03 15:28:58,True,13.0,2023-08-03
RID37265,R4307,Rider_4307,Chennai,4.1,2023-12-03,D1773,Driver_1773,Bangalore,4.3,Bangalore,COMPLETED,2023-04-26 22:37:16,2023-04-26 22:46:30,2023-04-26 23:09:03,9.23,22.55,7.96,159.2,UPI,2023-04-26 23:09:03,True,20.0,2023-04-26
RID42560,R5148,Rider_5148,Bangalore,4.0,2022-04-02,D2185,Driver_2185,Hyderabad,3.9,Hyderabad,COMPLETED,2023-08-18 18:33:37,2023-08-18 18:48:21,2023-08-18 19:14:21,14.73,26.0,8.64,99.36,CARD,2023-08-18 19:14:20,True,11.5,2023-08-18
RID34225,R2857,Rider_2857,Delhi,3.9,2024-12-21,D1859,Driver_1859,Mumbai,4.3,Mumbai,COMPLETED,2023-09-25 21:05:11,2023-09-25 21:18:12,2023-09-25 21:36:09,13.02,17.95,8.04,120.6,UPI,2023-09-25 21:36:08,True,15.0,2023-09-25
RID43327,R4094,Rider_4094,Bangalore,3.8,2022-07-04,D1745,Driver_1745,Mumbai,3.9,Mumbai,COMPLETED,2023-01-10 09:02:06,2023-01-10 09:19:15,2023-01-10 09:49:03,17.15,29.8,12.07,144.84,CASH,2023-01-10 09:49:02,True,12.0,2023-01-10
RID43667,R8087,Rider_8087,Delhi,4.7,2025-06-24,D202,Driver_202,Mumbai,4.2,Mumbai,COMPLETED,2023-06-23 10:10:20,2023-06-23 10:24:07,2023-06-23 10:44:53,13.78,20.77,2.03,30.45,UPI,2023-06-23 10:44:52,True,15.0,2023-06-23
RID44404,R674,Rider_674,Chennai,4.1,2024-07-30,D2385,Driver_2385,Hyderabad,4.5,Hyderabad,COMPLETED,2024-10-11 00:55:29,2024-10-11 01:07:31,2024-10-11 01:24:01,12.03,16.5,2.18,31.61,UPI,2024-10-11 01:24:01,True,14.5,2024-10-11
RID36974,R3789,Rider_3789,Bangalore,4.1,2022-09-15,D3261,Driver_3261,Mumbai,3.9,Mumbai,COMPLETED,2023-08-01 03:25:54,2023-08-01 03:40:56,2023-08-01 04:01:41,15.03,20.75,5.99,71.88,CARD,2023-08-01 04:01:41,True,12.0,2023-08-01
RID48093,R6181,Rider_6181,Hyderabad,3.7,2022-05-22,D4631,Driver_4631,Bangalore,4.1,Bangalore,COMPLETED,2024-06-15 17:02:57,2024-06-15 17:14:58,2024-06-15 17:25:06,12.02,10.13,5.45,92.65,UPI,2024-06-15 17:25:05,True,17.0,2024-06-15
RID44387,R8608,Rider_8608,Bangalore,3.8,2024-08-19,D360,Driver_360,Bangalore,4.9,Bangalore,COMPLETED,2023-04-24 03:34:57,2023-04-24 03:42:09,2023-04-24 03:57:17,7.2,15.13,4.2,84.0,UPI,2023-04-24 03:57:17,True,20.0,2023-04-24
RID34189,R3596,Rider_3596,Delhi,3.8,2022-06-07,D3675,Driver_3675,Chennai,4.0,Chennai,COMPLETED,2025-09-29 01:31:58,2025-09-29 01:44:19,2025-09-29 01:58:59,12.35,14.67,8.98,116.74,CARD,2025-09-29 01:58:58,True,13.0,2025-09-29
RID41857,R7811,Rider_7811,Bangalore,3.9,2022-02-08,D498,Driver_498,Chennai,4.3,Chennai,COMPLETED,2024-09-07 15:42:44,2024-09-07 15:55:23,2024-09-07 16:13:00,12.65,17.62,13.41,214.56,CASH,2024-09-07 16:12:59,True,16.0,2024-09-07
RID48207,R9344,Rider_9344,Bangalore,4.2,2025-07-25,D3288,Driver_3288,Hyderabad,4.2,Hyderabad,COMPLETED,2023-09-13 01:46:57,2023-09-13 01:59:41,2023-09-13 02:12:32,12.73,12.85,8.65,125.43,UPI,2023-09-13 02:12:32,True,14.5,2023-09-13
RID36802,R6363,Rider_6363,Hyderabad,4.1,2023-11-28,D423,Driver_423,Mumbai,3.8,Mumbai,COMPLETED,2023-01-07 19:49:09,2023-01-07 20:03:54,2023-01-07 20:33:24,14.75,29.5,6.82,81.84,UPI,2023-01-07 20:33:23,True,12.0,2023-01-07
RID48541,R9463,Rider_9463,Chennai,4.1,2025-12-23,D3170,Driver_3170,Hyderabad,4.4,Hyderabad,COMPLETED,2024-04-23 19:27:44,2024-04-23 19:42:06,2024-04-23 19:53:23,14.37,11.28,7.56,109.62,CARD,2024-04-23 19:53:22,True,14.5,2024-04-23
RID41031,R8914,Rider_8914,Chennai,4.3,2025-02-06,D1513,Driver_1513,Delhi,3.6,Delhi,COMPLETED,2025-01-18 19:45:59,2025-01-18 20:04:58,2025-01-18 20:16:35,18.98,11.62,9.24,92.4,CASH,2025-01-18 20:16:34,True,10.0,2025-01-18
RID42248,R5380,Rider_5380,Hyderabad,4.5,2023-05-08,D916,Driver_916,Chennai,4.2,Chennai,COMPLETED,2025-03-23 12:34:37,2025-03-23 12:44:16,2025-03-23 13:13:27,9.65,29.18,2.08,39.52,CASH,2025-03-23 13:13:27,True,19.0,2025-03-23
RID33829,R7995,Rider_7995,Chennai,4.1,2022-08-13,D4894,Driver_4894,Chennai,4.0,Chennai,COMPLETED,2024-01-12 17:18:47,2024-01-12 17:30:07,2024-01-12 17:59:59,11.33,29.87,7.25,94.25,UPI,2024-01-12 17:59:58,True,13.0,2024-01-12
RID44897,R3524,Rider_3524,Bangalore,4.1,2022-02-08,D4929,Driver_4929,Chennai,4.9,Chennai,COMPLETED,2025-02-04 21:29:34,2025-02-04 21:37:43,2025-02-04 21:53:54,8.15,16.18,10.53,200.07,CARD,2025-02-04 21:53:53,True,19.0,2025-02-04
RID36270,R9400,Rider_9400,Hyderabad,3.7,2025-05-14,D3868,Driver_3868,Mumbai,4.0,Mumbai,COMPLETED,2025-07-08 07:38:46,2025-07-08 07:51:52,2025-07-08 08:11:36,13.1,19.73,5.06,60.72,UPI,2025-07-08 08:11:35,True,12.0,2025-07-08
RID40686,R2849,Rider_2849,Chennai,3.7,2024-11-30,D4850,Driver_4850,Chennai,4.7,Chennai,COMPLETED,2023-09-06 15:38:31,2023-09-06 15:48:01,2023-09-06 16:02:08,9.5,14.12,10.98,208.62,UPI,2023-09-06 16:02:07,True,19.0,2023-09-06
RID43287,R4409,Rider_4409,Delhi,3.7,2023-02-14,D4432,Driver_4432,Hyderabad,4.2,Hyderabad,COMPLETED,2023-04-18 04:04:26,2023-04-18 04:16:55,2023-04-18 04:31:51,12.48,14.93,9.67,140.22,UPI,2023-04-18 04:31:50,True,14.5,2023-04-18
RID43867,R9611,Rider_9611,Bangalore,4.3,2022-11-09,D2427,Driver_2427,Bangalore,4.5,Bangalore,COMPLETED,2023-01-25 13:53:05,2023-01-25 14:03:32,2023-01-25 14:18:39,10.45,15.12,9.27,157.59,UPI,2023-01-25 14:18:39,True,17.0,2023-01-25
